N,west_germany,usa,france,uk,canada,japan,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
2,10,649,0,61,65,15,0.1,0.5,0.17808219178082194,0.9291217257318952,0.8713872832369942,0.86690627591927,0.0,0.0,0.0,0.09836065573770492,0.75,0.17547806524184478,0.4307692307692308,0.4057971014492754,0.563031709203403,0.8,0.41379310344827586,0.8062015503875969,0.8125,0.7797465516540026,0.8125,0.8110800687084203
3,10,649,0,61,65,15,0.0,0.0,0.0,0.9691833590138675,0.8569482288828338,0.8971018391599732,0.0,0.0,0.0,0.09836065573770492,0.75,0.17599016422235883,0.3230769230769231,0.6363636363636364,0.46589173032215214,0.8,0.48,0.817125382262997,0.835,0.7943679210465892,0.835,0.8130912961357444
5,10,649,0,61,65,15,0.0,0.0,0.0,0.975346687211094,0.8485254691689008,0.8975516666044765,0.0,0.0,0.0,0.01639344262295082,0.5,0.03215278617188445,0.3230769230769231,0.6774193548387096,0.4653061224489796,0.6666666666666666,0.47619047619047616,0.7399165507649513,0.83125,0.7822699972543101,0.83125,0.7904601808724873
8,10,649,0,61,65,15,0.0,0.0,0.0,0.9815100154083205,0.8425925925925926,0.9001524673682645,0.0,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.782608695652174,0.4154446854663774,0.6666666666666666,0.47619047619047616,0.7399165507649513,0.83125,0.7778770051734906,0.83125,0.7560687686910512
10,10,649,0,61,65,15,0.0,0.0,0.0,0.9815100154083205,0.8425925925925926,0.8867943406314988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.22727272727272727,0.7308669867269132,0.80875,0.733115664838433,0.80875,0.6878146043771044
15,10,649,0,61,65,15,0.0,0.0,0.0,1.0,0.8143036386449184,0.8980716253443526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.3211822660098523,0.815,0.7345827735482908,0.815,0.67935382685069
