N,west_germany,usa,france,uk,canada,japan,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
2,10,581,0,42,59,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060085836909871244,0.11574697173620459,0.0,0.0,0.0,0.125,1.0,0.08237547892720307,0.007886252349054596,0.015033721643163704,0.06142857142857143,0.06142857142857143
3,10,581,0,42,59,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060085836909871244,0.11574697173620459,0.0,0.0,0.0,0.125,1.0,0.08237547892720307,0.007886252349054596,0.015033721643163704,0.06142857142857143,0.06142857142857143
5,10,581,0,42,59,8,0.0,0.0,0.0,1.0,0.8311874105865522,0.90795631825273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.2173263629574309,0.7560874740121366,0.7013141222154098,0.8314285714285714,0.8314285714285714
10,10,581,0,42,59,8,0.0,0.0,0.0,1.0,0.83,0.9071038251366119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528961748633879,0.6889,0.83,0.83
