N,west_germany,usa,france,uk,canada,japan,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
2,8,394,0,37,54,7,0.0,0.0,0.0,1.0,0.7895791583166333,0.8826815642458101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.24196018376722817,0.79,0.636188376753507,0.79,0.6989405151984396
3,8,394,0,37,54,7,0.0,0.0,0.0,1.0,0.7895791583166333,0.8826815642458101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.24196018376722817,0.79,0.636188376753507,0.79,0.6989405151984396
5,8,394,0,37,54,7,0.0,0.0,0.0,1.0,0.7895791583166333,0.8826815642458101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.24196018376722817,0.79,0.636188376753507,0.79,0.6989405151984396
10,8,394,0,37,54,7,0.0,0.0,0.0,1.0,0.788,0.8814317673378076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.620944,0.788,0.6945682326621924
