K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,151,179,55,5503,5375,6397,0,0,0,498,440,157,427,422,57,167,331,81,0.16201117318435754,0.5272727272727272,0.26989940173742005,0.9812093023255813,0.824448960450211,0.8861692982037167,0.0,0.0,0.0,0.1590909090909091,0.445859872611465,0.2658348225015937,0.08530805687203792,0.631578947368421,0.1543212643529015,0.1268882175226586,0.5185185185185185,0.21932934321044426,0.8079146287238773,0.8079146287238773,0.7508760751172755,0.7648035082214095
2,151,179,80,5503,5375,6366,0,0,0,498,440,83,427,422,91,167,331,127,0.19553072625698323,0.4375,0.31467895220056075,0.9767441860465116,0.824693685202639,0.8829211783886022,0.0,0.0,0.0,0.09772727272727273,0.5180722891566265,0.17430779024292556,0.10900473933649289,0.5054945054945055,0.19202498375533614,0.18429003021148035,0.48031496062992124,0.29995675288344265,0.805543204387135,0.805543204387135,0.7498213313085366,0.7575657030502868
3,151,179,68,5503,5375,6366,0,0,0,498,440,135,427,422,65,167,331,113,0.1564245810055866,0.4117647058823529,0.26223443248538997,0.9810232558139534,0.828306628966384,0.8876067148168442,0.0,0.0,0.0,0.15681818181818183,0.5111111111111111,0.26278729692842984,0.0995260663507109,0.6461538461538462,0.1772809905552961,0.1691842900302115,0.49557522123893805,0.27993088758261947,0.8104342670816659,0.8104342670816659,0.7560281855651567,0.768853597634972
5,151,179,65,5503,5375,6396,0,0,0,498,440,131,427,422,62,167,331,93,0.1452513966480447,0.4,0.24645955518219487,0.9830697674418605,0.8261413383364603,0.8898664972516742,0.0,0.0,0.0,0.16363636363636364,0.549618320610687,0.27242695457066923,0.10426540284360189,0.7096774193548387,0.18482212203517576,0.17522658610271905,0.6236559139784946,0.28830063493358354,0.8128056914184082,0.8128056914184082,0.7589208520495504,0.7795843683298948
8,151,179,62,5503,5375,6400,0,0,0,498,440,143,427,422,66,167,331,76,0.13966480446927373,0.4032258064516129,0.2384085253846454,0.9832558139534884,0.82578125,0.8904754878818757,0.0,0.0,0.0,0.17954545454545454,0.5524475524475524,0.29417899195316577,0.12085308056872038,0.7727272727272727,0.21044941197958417,0.1510574018126888,0.6578947368421053,0.25481077167283966,0.8136949755446865,0.8136949755446865,0.7605708681113711,0.785190844548304
12,151,179,65,5503,5375,6400,0,0,0,498,440,148,427,422,62,167,331,72,0.13966480446927373,0.38461538461538464,0.23842760186887654,0.9838139534883721,0.82625,0.8909706332426887,0.0,0.0,0.0,0.18409090909090908,0.5472972972972973,0.30028274696829044,0.11374407582938388,0.7741935483870968,0.19960165062897867,0.1540785498489426,0.7083333333333334,0.25911815306065816,0.8141396176078257,0.8141396176078257,0.7608967108801743,0.7873008337645847
15,151,179,50,5503,5375,6409,0,0,0,498,440,149,427,422,60,167,331,79,0.12849162011173185,0.46,0.22198094833510779,0.9847441860465116,0.8258698704946169,0.8917958750710445,0.0,0.0,0.0,0.18181818181818182,0.5369127516778524,0.29730168171740656,0.10900473933649289,0.7666666666666667,0.1922876026698924,0.1691842900302115,0.7088607594936709,0.2801949337252636,0.8148806877130577,0.8148806877130577,0.761499933245037,0.7878758573251163
20,151,179,33,5503,5375,6398,0,0,0,498,440,155,427,422,61,167,331,100,0.12290502793296089,0.6666666666666666,0.21364025509020998,0.9838139534883721,0.8265082838386996,0.8922117579081955,0.0,0.0,0.0,0.18863636363636363,0.535483870967742,0.30644893651898825,0.11137440758293839,0.7704918032786885,0.19600365458908026,0.20241691842900303,0.67,0.3243874584261227,0.8162146139024752,0.8162146139024752,0.7646069553077948,0.792106981351083
30,151,179,27,5503,5375,6414,0,0,0,498,440,155,427,422,60,167,331,91,0.10614525139664804,0.7037037037037037,0.18782864754960388,0.9841860465116279,0.8247583411287808,0.8916556338891064,0.0,0.0,0.0,0.18409090909090908,0.5225806451612903,0.30034318172853136,0.10900473933649289,0.7666666666666667,0.1922917284316632,0.1903323262839879,0.6923076923076923,0.308598228243877,0.815028901734104,0.815028901734104,0.7620741785938587,0.7917091610920863
50,151,179,13,5503,5375,6420,0,0,0,498,440,172,427,422,51,167,331,91,0.061452513966480445,0.8461538461538461,0.11426883454158307,0.984,0.8238317757009346,0.8904251760487877,0.0,0.0,0.0,0.19090909090909092,0.4883720930232558,0.30921683909349434,0.0924170616113744,0.7647058823529411,0.16596999873944282,0.1903323262839879,0.6923076923076923,0.3084598471971644,0.8131021194605009,0.8131021194605009,0.7580679414164252,0.792396736666827
