K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,264,66,19,8717,2161,2557,0,0,0,740,198,72,694,155,20,377,121,33,0.19696969696969696,0.6842105263157895,0.31711367461080037,0.9810273021749191,0.8290965975752835,0.8891642560369515,0.0,0.0,0.0,0.15656565656565657,0.4305555555555556,0.2625684856876725,0.0967741935483871,0.75,0.17296105225849645,0.14049586776859505,0.5151515151515151,0.23958951715639873,0.8130322102924843,0.759052689619517,0.8130322102924843,0.7777374955314192
2,264,66,28,8717,2161,2551,0,0,0,740,198,33,694,155,34,377,121,55,0.22727272727272727,0.5357142857142857,0.3548874133480527,0.975937066173068,0.826734613876911,0.884859297020111,0.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.1634575840281153,0.10967741935483871,0.5,0.19317629507182646,0.2231404958677686,0.4909090909090909,0.34982944762367646,0.8093298778230285,0.7553646059524607,0.8093298778230285,0.7652094200093106
3,264,66,23,8717,2161,2542,0,0,0,740,198,62,694,155,22,377,121,52,0.18181818181818182,0.5217391304347826,0.2973511051121985,0.980101804720037,0.8332022029897719,0.8903302144436608,0.0,0.0,0.0,0.15656565656565657,0.5,0.26270327451074676,0.10967741935483871,0.7727272727272727,0.19335436339323975,0.2066115702479339,0.4807692307692308,0.32970355116017336,0.8156238430211032,0.7647197596148156,0.8156238430211032,0.7819069039116614
5,264,66,14,8717,2161,2555,0,0,0,740,198,56,694,155,29,377,121,47,0.10606060606060606,0.5,0.18766275346851655,0.979176307265155,0.8281800391389432,0.8888450610662354,0.0,0.0,0.0,0.14646464646464646,0.5178571428571429,0.24824889539717993,0.12258064516129032,0.6551724137931034,0.21306653673767692,0.2231404958677686,0.574468085106383,0.35024270770320315,0.8137726767863754,0.7618429769745007,0.8137726767863754,0.7761181567200198
8,264,66,17,8717,2161,2548,0,0,0,740,198,63,694,155,27,377,121,46,0.15151515151515152,0.5882352941176471,0.2557015312022945,0.9805645534474781,0.8316326530612245,0.8922835929338879,0.0,0.0,0.0,0.17676767676767677,0.5555555555555556,0.29074999107667854,0.12258064516129032,0.7037037037037037,0.2132306661523156,0.23140495867768596,0.6086956521739131,0.3608123348068972,0.8185857089966679,0.7698551238015213,0.8185857089966679,0.7881184526709324
12,264,66,14,8717,2161,2559,0,0,0,740,198,62,694,155,22,377,121,44,0.13636363636363635,0.6428571428571429,0.23382795585361987,0.982878297084683,0.8300117233294255,0.8939011600951889,0.0,0.0,0.0,0.17676767676767677,0.5645161290322581,0.2908199742168896,0.11612903225806452,0.8181818181818182,0.2034365524212074,0.23140495867768596,0.6363636363636364,0.3609201157422232,0.8196964087375046,0.7700627199470871,0.8196964087375046,0.7966220958571006
15,264,66,11,8717,2161,2560,0,0,0,740,198,65,694,155,20,377,121,45,0.12121212121212122,0.7272727272727273,0.21120633142230538,0.983341045812124,0.830078125,0.8943126890513612,0.0,0.0,0.0,0.18686868686868688,0.5692307692307692,0.30437858746497265,0.1032258064516129,0.8,0.18336994005810506,0.2396694214876033,0.6444444444444445,0.3709317903587185,0.8200666419844502,0.7701300949923507,0.8200666419844502,0.7984021837136134
20,264,66,9,8717,2161,2563,0,0,0,740,198,71,694,155,23,377,121,35,0.09090909090909091,0.6666666666666666,0.16361479724219735,0.982415548357242,0.8283261802575107,0.8921671244484009,0.0,0.0,0.0,0.18686868686868688,0.5211267605633803,0.3041739690793652,0.12903225806451613,0.8695652173913043,0.22287019855846305,0.17355371900826447,0.6,0.28629759580934494,0.8171047760088856,0.7657108731203945,0.8171047760088856,0.7939942920487529
30,264,66,7,8717,2161,2568,0,0,0,740,198,70,694,155,23,377,121,33,0.07575757575757576,0.7142857142857143,0.1386859940939328,0.984266543267006,0.8282710280373832,0.8940338098455329,0.0,0.0,0.0,0.18686868686868688,0.5285714285714286,0.3043019967913027,0.12903225806451613,0.8695652173913043,0.22293892360411208,0.19008264462809918,0.696969696969697,0.3085497687817451,0.8189559422436135,0.7676054014188458,0.8189559422436135,0.800003566685587
50,264,66,6,8717,2161,2570,0,0,0,740,198,75,694,155,22,377,121,28,0.06060606060606061,0.6666666666666666,0.11282826084173057,0.982878297084683,0.8264591439688715,0.8914740283190254,0.0,0.0,0.0,0.18181818181818182,0.48,0.2973511051121985,0.12258064516129032,0.8636363636363636,0.21312986272353251,0.1652892561983471,0.7142857142857143,0.2748742135422028,0.8156238430211032,0.762344490109566,0.8156238430211032,0.7942652417285965
