K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,42,288,56,2208,8670,10265,0,0,0,182,756,250,209,640,113,57,441,111,0.11458333333333333,0.5892857142857143,0.2008683218510334,0.9820069204152249,0.8294203604481247,0.8897503160573187,0.0,0.0,0.0,0.15476190476190477,0.468,0.260042945588964,0.1109375,0.6283185840707964,0.19524417658670346,0.10204081632653061,0.40540540540540543,0.18133190140336022,0.7684580350522112,0.8133395090319593,0.8133395090319593,0.7571562228170152
2,42,288,88,2208,8670,836,0,0,0,182,756,284,209,640,9404,57,441,183,0.19444444444444445,0.6363636363636364,0.1693400772512309,0.08442906574394464,0.8755980861244019,0.10803827214685302,0.0,0.0,0.0,0.1865079365079365,0.4964788732394366,0.16625935568026762,0.9484375,0.06454700127605274,0.25899818480706577,0.18820861678004536,0.453551912568306,0.16693168294446337,0.7773388269013064,0.14997684113015286,0.14997684113015286,0.12510695183982243
3,42,288,70,2208,8670,10183,0,0,0,182,756,245,209,640,98,57,441,199,0.1736111111111111,0.7142857142857143,0.28663262594409983,0.9817762399077278,0.835902975547481,0.8944004708356943,0.0,0.0,0.0,0.18386243386243387,0.5673469387755102,0.3004617343888075,0.1125,0.7346938775510204,0.19789319659984994,0.2108843537414966,0.46733668341708545,0.3355981603800367,0.7927936015233736,0.8213061602593793,0.8213061602593793,0.7724689008028541
5,42,288,70,2208,8670,10168,0,0,0,182,756,275,209,640,101,57,441,181,0.1736111111111111,0.7142857142857143,0.2866720901635902,0.981199538638985,0.8366443745082612,0.8945452433819882,0.0,0.0,0.0,0.19576719576719576,0.5381818181818182,0.31621951712858526,0.1125,0.7128712871287128,0.19791200688975766,0.21768707482993196,0.5303867403314917,0.3442126210243725,0.7926284987026335,0.8219546086150996,0.8219546086150996,0.7740428186493149
8,42,288,68,2208,8670,10161,0,0,0,182,756,270,209,640,109,57,441,187,0.16319444444444445,0.6911764705882353,0.2723058206847,0.9807381776239907,0.8368270839484303,0.8941889245589252,0.0,0.0,0.0,0.1917989417989418,0.5370370370370371,0.31100248519071766,0.128125,0.7522935779816514,0.22168275172622937,0.2108843537414966,0.49732620320855614,0.33562908329696955,0.7930651585813369,0.8216767021769338,0.8216767021769338,0.7740666343609084
12,42,288,67,2208,8670,10230,0,0,0,182,756,263,209,640,110,57,441,125,0.1597222222222222,0.6865671641791045,0.2674599153573846,0.9832756632064591,0.8333333333333334,0.8952971145877583,0.0,0.0,0.0,0.18915343915343916,0.5437262357414449,0.30752199866160185,0.1265625,0.7363636363636363,0.21934343584659868,0.17233560090702948,0.608,0.28491984521601654,0.7941814826101753,0.8217693376563223,0.8217693376563223,0.7723733692236265
15,42,288,61,2208,8670,10220,0,0,0,182,756,274,209,640,109,57,441,131,0.1388888888888889,0.6557377049180327,0.23760206009319726,0.9826989619377162,0.8336594911937377,0.8948381433043436,0.0,0.0,0.0,0.19444444444444445,0.5364963503649635,0.3144509431907127,0.1265625,0.7431192660550459,0.2193302312087979,0.17913832199546487,0.6030534351145038,0.29413002146477796,0.7933130508293412,0.821398795738768,0.821398795738768,0.772068892658386
20,42,288,38,2208,8670,10226,0,0,0,182,756,294,209,640,106,57,441,131,0.08680555555555555,0.6578947368421053,0.1569937496874489,0.9824682814302191,0.8329747701936241,0.8939725199831282,0.0,0.0,0.0,0.20238095238095238,0.5204081632653061,0.3246470161254661,0.1234375,0.7452830188679245,0.21457785073001243,0.17687074829931973,0.5954198473282443,0.29098498730453504,0.7915104027758264,0.8201018990273274,0.8201018990273274,0.7695269380475281
30,42,288,0,2208,8670,10319,0,0,0,182,756,262,209,640,94,57,441,120,0.0,0.0,0.0,0.9869665513264129,0.8292470200600833,0.8957748169483908,0.0,0.0,0.0,0.19576719576719576,0.5648854961832062,0.3160752792718545,0.1109375,0.7553191489361702,0.1954349727328205,0.17233560090702948,0.6333333333333333,0.2848138671236658,0.7762231916956531,0.8200092635479389,0.8200092635479389,0.7647986912480419
50,42,288,0,2208,8670,10544,0,0,0,182,756,208,209,640,43,57,441,0,0.0,0.0,0.0,0.994232987312572,0.81752655538695,0.8947908069649778,0.0,0.0,0.0,0.16666666666666666,0.6057692307692307,0.2766497062113073,0.0546875,0.813953488372093,0.10248488370057347,0.0,0.0,0.0,0.7472762395761494,0.8134321445113478,0.8134321445113478,0.7441013246735038
