K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,68,262,113,2216,8662,908,0,0,0,206,732,232,130,719,9369,78,420,173,0.22519083969465647,0.5221238938053098,0.181504939321196,0.08554606326483491,0.816079295154185,0.10948157189722599,0.0,0.0,0.0,0.16530054644808742,0.521551724137931,0.15837955306019327,0.8970792767732962,0.06884406019852705,0.25997543307133036,0.17857142857142858,0.43352601156069365,0.1642264543698648,0.126698930053693,0.1520148216767022,0.1520148216767022,0.7243196832801981
2,68,262,168,2216,8662,871,0,0,0,206,732,128,130,719,9434,78,420,194,0.2595419847328244,0.40476190476190477,0.19232002799078635,0.08485338259062572,0.8438576349024111,0.10910226108487084,0.0,0.0,0.0,0.10655737704918032,0.609375,0.1255413410324058,0.9568845618915159,0.07292770828916684,0.2634542845468919,0.19047619047619047,0.41237113402061853,0.16954336901900807,0.12486889671733736,0.15275590551181104,0.15275590551181104,0.7491649699973019
3,68,262,148,2216,8662,10160,0,0,0,206,732,169,130,719,124,78,420,194,0.22137404580152673,0.3918918918918919,0.34804034446261256,0.9789886862156546,0.8346456692913385,0.8886198855203568,0.0,0.0,0.0,0.1284153005464481,0.5562130177514792,0.2218167190951578,0.1070931849791377,0.6209677419354839,0.1892706053189201,0.1738095238095238,0.37628865979381443,0.28642447461451254,0.7602747291863445,0.8135247799907365,0.8135247799907365,0.7729542784285639
5,68,262,110,2216,8662,10202,0,0,0,206,732,172,130,719,117,78,420,194,0.183206106870229,0.43636363636363634,0.2991256223278179,0.980374047564073,0.8323858067045677,0.8897432055272199,0.0,0.0,0.0,0.13387978142076504,0.5697674418604651,0.22995884250860796,0.10848400556328233,0.6666666666666666,0.1914650717572435,0.18095238095238095,0.3917525773195876,0.29611483117884535,0.7610642008088505,0.8144511347846225,0.8144511347846225,0.7767848368366522
8,68,262,62,2216,8662,10153,0,0,0,206,732,266,130,719,105,78,420,209,0.16793893129770993,0.7096774193548387,0.27870774646877877,0.9788732394366197,0.8351226238550182,0.8916578146768954,0.0,0.0,0.0,0.18989071038251365,0.5225563909774437,0.30827959273372973,0.11265646731571627,0.7714285714285715,0.19805954335898449,0.2261904761904762,0.45454545454545453,0.35445389273000333,0.7701248289772015,0.8187123668364984,0.8187123668364984,0.79183373447567
12,68,262,61,2216,8662,10118,0,0,0,206,732,283,130,719,115,78,420,218,0.16412213740458015,0.7049180327868853,0.27346221011443156,0.9776033248672362,0.8369242933386045,0.8914597336578812,0.0,0.0,0.0,0.1953551912568306,0.5053003533568905,0.31548315664260634,0.12100139082058414,0.7565217391304347,0.21085993274048606,0.24523809523809523,0.4724770642201835,0.3774816036499518,0.7720755486642265,0.8192681797128301,0.8192681797128301,0.7916985742986254
15,68,262,49,2216,8662,10134,0,0,0,206,732,283,130,719,113,78,420,216,0.12213740458015267,0.6530612244897959,0.21254839857035754,0.9778342184253059,0.835800276297612,0.8909520049338029,0.0,0.0,0.0,0.19398907103825136,0.5017667844522968,0.3136245809603275,0.11961057023643949,0.7610619469026548,0.20871191270255904,0.24523809523809523,0.47685185185185186,0.37737333683137536,0.7699164249307376,0.8182491894395554,0.8182491894395554,0.7897710641895422
20,68,262,42,2216,8662,10225,0,0,0,206,732,285,130,719,103,78,420,140,0.11068702290076336,0.6904761904761905,0.19502783749517666,0.9822211960286308,0.832078239608802,0.8934298354052983,0.0,0.0,0.0,0.20081967213114754,0.5157894736842106,0.32257776404981514,0.11404728789986092,0.7961165048543689,0.2002251286967312,0.1880952380952381,0.5642857142857143,0.30595452201926354,0.7687425861760013,0.8193608151922186,0.8193608151922186,0.7943800032536672
30,68,262,0,2216,8662,10323,0,0,0,206,732,275,130,719,72,78,420,125,0.0,0.0,0.0,0.9859154929577465,0.8272788917950208,0.8936825440010652,0.0,0.0,0.0,0.20355191256830601,0.5418181818181819,0.32592414803625863,0.07788595271210014,0.7777777777777778,0.14221786192461272,0.18333333333333332,0.616,0.29948230501570056,0.7603234722862583,0.8172301991662807,0.8172301991662807,0.776326344793108
50,68,262,0,2216,8662,10591,0,0,0,206,732,194,130,719,1,78,420,9,0.0,0.0,0.0,0.9942276610482568,0.8131432348220187,0.8919791446055921,0.0,0.0,0.0,0.15846994535519127,0.5979381443298969,0.26501495686686616,0.0013908205841446453,1.0,0.0027768660438039407,0.004761904761904762,0.2222222222222222,0.00946806520613456,0.73425543798724,0.8088003705419176,0.8088003705419176,0.76826963918584
