K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,42,288,148,2208,8670,9715,0,0,0,182,756,455,209,640,300,57,441,177,0.2604166666666667,0.5067567567567568,0.3949507207178969,0.9559400230680507,0.8531137416366443,0.881051976167536,0.0,0.0,0.0,0.1865079365079365,0.3098901098901099,0.30369175148030864,0.3328125,0.71,0.47296779322103666,0.23356009070294784,0.5819209039548022,0.36327465432904693,0.7862664314642559,0.8170449282075035,0.7823030028049076,0.8170449282075035
2,42,288,87,2208,8670,10096,0,0,0,182,756,193,209,640,279,57,441,140,0.19444444444444445,0.6436781609195402,0.31501680488485445,0.9800461361014994,0.841620443740095,0.8983230259135275,0.0,0.0,0.0,0.1349206349206349,0.5284974093264249,0.23207846014118372,0.3265625,0.7491039426523297,0.4685803455192024,0.19727891156462585,0.6214285714285714,0.3187263176764985,0.799930442086125,0.8291801760074108,0.7869464120029164,0.8291801760074108
3,42,288,137,2208,8670,9726,0,0,0,182,756,213,209,640,308,57,441,411,0.2986111111111111,0.6277372262773723,0.44116913609504765,0.9695501730103806,0.8642813078346699,0.902536186805636,0.0,0.0,0.0,0.17328042328042328,0.6150234741784038,0.28753959289573294,0.3453125,0.7175324675324676,0.4901361216790186,0.6099773242630385,0.6545012165450121,0.7082211418454797,0.8232441706614615,0.844187123668365,0.8147696178284242,0.844187123668365
5,42,288,136,2208,8670,9669,0,0,0,182,756,247,209,640,307,57,441,436,0.2916666666666667,0.6176470588235294,0.43334819134855207,0.966320645905421,0.8664805047057607,0.9002893010811434,0.0,0.0,0.0,0.1865079365079365,0.5708502024291497,0.3054201197295958,0.3421875,0.7133550488599348,0.4867329531399546,0.6235827664399093,0.6307339449541285,0.7167710398340955,0.820429085944575,0.8427049559981473,0.8141561138095299,0.8427049559981473
8,42,288,126,2208,8670,9684,0,0,0,182,756,234,209,640,309,57,441,442,0.2777777777777778,0.6349206349206349,0.4178624727356217,0.9668973471741638,0.8656546881453945,0.9006981667348863,0.0,0.0,0.0,0.17857142857142858,0.5769230769230769,0.29471297870617763,0.34375,0.7119741100323624,0.4883581943919306,0.6394557823129252,0.6380090497737556,0.7272479946268328,0.8208673049191754,0.8429828624363132,0.8138458656491396,0.8429828624363132
12,42,288,134,2208,8670,9715,0,0,0,182,756,238,209,640,309,57,441,399,0.2916666666666667,0.6268656716417911,0.4332746664669497,0.9674740484429065,0.8634071024189398,0.9004719266272151,0.0,0.0,0.0,0.18386243386243387,0.5840336134453782,0.30182815594471046,0.34375,0.7119741100323624,0.4882181922925764,0.5895691609977324,0.6516290726817042,0.6935794035973015,0.8199016354463264,0.8421491431218157,0.8131898984481978,0.8421491431218157
15,42,288,137,2208,8670,9697,0,0,0,182,756,249,209,640,313,57,441,399,0.2951388888888889,0.6204379562043796,0.437069173035695,0.9665513264129181,0.8641847994225018,0.8999662243057034,0.0,0.0,0.0,0.18386243386243387,0.5582329317269076,0.30181625456637756,0.3515625,0.7188498402555911,0.49601404830438633,0.5895691609977324,0.6516290726817042,0.693516561899436,0.8189555125133585,0.8419638721630385,0.8133437674598766,0.8419638721630385
20,42,288,16,2208,8670,9781,0,0,0,182,756,255,209,640,319,57,441,424,0.03125,0.5625,0.06025734353134359,0.9698961937716263,0.859728044167263,0.9000845565484207,0.0,0.0,0.0,0.1865079365079365,0.5529411764705883,0.30521874853349085,0.3515625,0.7053291536050157,0.49561139439612095,0.6349206349206349,0.660377358490566,0.7230722593614883,0.813015539207363,0.8396479851783233,0.8048076658541072,0.8396479851783233
30,42,288,0,2208,8670,9790,0,0,0,182,756,249,209,640,341,57,441,415,0.0,0.0,0.0,0.9700115340253749,0.8590398365679265,0.8994950515691826,0.0,0.0,0.0,0.19047619047619047,0.5783132530120482,0.3104358860043211,0.34375,0.6451612903225806,0.4876092348601525,0.6303854875283447,0.6698795180722892,0.7197131050135981,0.7960537559608486,0.8385363594256601,0.8024803164933372,0.8385363594256601
50,42,288,0,2208,8670,9904,0,0,0,182,756,205,209,640,325,57,441,361,0.0,0.0,0.0,0.9748558246828143,0.8533925686591276,0.9008757456260622,0.0,0.0,0.0,0.16666666666666666,0.6146341463414634,0.2779990465792185,0.3234375,0.6369230769230769,0.4666293826629382,0.5759637188208617,0.703601108033241,0.6824797800398893,0.7949509812674582,0.8373320981936081,0.798552698628413,0.8373320981936081
