K;west_germany_learning_set;west_germany_expected;west_germany_result;usa_learning_set;usa_expected;usa_result;france_learning_set;france_expected;france_result;uk_learning_set;uk_expected;uk_result;canada_learning_set;canada_expected;canada_result;japan_learning_set;japan_expected;japan_result;west_germany_recall;west_germany_precision;west_germany_f1;usa_recall;usa_precision;usa_f1;france_recall;france_precision;france_f1;uk_recall;uk_precision;uk_f1;canada_recall;canada_precision;canada_f1;japan_recall;japan_precision;japan_f1;accuracy;recall;precision;f1
1;274;56;33;8609;2269;2514;0;0;0;819;119;55;693;156;28;397;101;71;0,3392857142857143;0,5757575757575758;0,4870803662258393;0,9792860290877038;0,8838504375497216;0,9174807391701868;0,0;0,0;0,0;0,19327731092436976;0,41818181818181815;0,3158238884045335;0,14102564102564102;0,7857142857142857;0,24243484344936153;0,44554455445544555;0,6338028169014085;0,5876865671641791;0,863013698630137;0,8307291815133739;0,863013698630137;0,8419282548999815
2;274;56;31;8609;2269;2430;0;0;0;819;119;67;693;156;81;397;101;92;0,2857142857142857;0,5161290322580645;0,43057266712297515;0,9687086822388717;0,9045267489711935;0,9185778230829376;0,0;0,0;0,0;0,20168067226890757;0,3582089552238806;0,3276910387937896;0,4230769230769231;0,8148148148148148;0,5700258114119391;0,5445544554455446;0,5978260869565217;0,6708392147130146;0,8733802295446131;0,8530319033012993;0,8733802295446131;0,8557544727091639
3;274;56;20;8609;2269;2461;0;0;0;819;119;64;693;156;78;397;101;78;0,25;0,7;0,38916700861715225;0,9770824151608638;0,9008533116619261;0,9247969460717338;0,0;0,0;0,0;0,19327731092436976;0,359375;0,3168018311102849;0,4230769230769231;0,8461538461538461;0,5709688365423559;0,504950495049505;0,6538461538461539;0,6411131906410549;0,87782302850796;0,8558610187992606;0,87782302850796;0,8604369680486381
5;274;56;37;8609;2269;2426;0;0;0;819;119;82;693;156;80;397;101;76;0,35714285714285715;0,5405405405405406;0,5081522319806825;0,9700308505949757;0,9072547403132729;0,9230527213636195;0,0;0,0;0,0;0,31092436974789917;0,45121951219512196;0,4595541093547199;0,4358974358974359;0,85;0,5830995463691502;0,5148514851485149;0,6842105263157895;0,6497438457294485;0,8804146612365791;0,8641753966791722;0,8804146612365791;0,8679124995002594
8;274;56;24;8609;2269;2467;0;0;0;819;119;51;693;156;79;397;101;80;0,2857142857142857;0,6666666666666666;0,43155557569441294;0,9788453063023358;0,9002837454398054;0,927639827003853;0,0;0,0;0,0;0,21008403361344538;0,49019607843137253;0,3393052578776962;0,42948717948717946;0,8481012658227848;0,5775747054233956;0,5148514851485149;0,65;0,6500460710938669;0,8815253609774157;0,8608350657625345;0,8815253609774157;0,8649997343716919
12;274;56;19;8609;2269;2467;0;0;0;819;119;54;693;156;79;397;101;82;0,21428571428571427;0,631578947368421;0,34476434104785575;0,9784045835169678;0,899878394811512;0,9274418708294071;0,0;0,0;0,0;0,23529411764705882;0,5185185185185185;0,3714436145940992;0,42948717948717946;0,8481012658227848;0,5775747054233956;0,5346534653465347;0,6585365853658537;0,665608862774535;0,8815253609774157;0,8608672148587856;0,8815253609774157;0,8654987764435254
15;274;56;20;8609;2269;2462;0;0;0;819;119;54;693;156;81;397;101;84;0,23214285714285715;0,65;0,3674737073393788;0,9775231379462318;0,90089358245329;0,926840907738171;0,0;0,0;0,0;0,23529411764705882;0,5185185185185185;0,3714107365792759;0,42948717948717946;0,8271604938271605;0,5774952150034315;0,5346534653465347;0,6428571428571429;0,6655032959294106;0,8811551277304702;0,8608232178271953;0,8811551277304702;0,8649377455593584
20;274;56;20;8609;2269;2460;0;0;0;819;119;53;693;156;83;397;101;85;0,23214285714285715;0,65;0,3674092737742229;0,9766416923754958;0,9008130081300812;0,926035080270814;0,0;0,0;0,0;0,23529411764705882;0,5283018867924528;0,3713449150888151;0,42948717948717946;0,8072289156626506;0,5773360993595259;0,5346534653465347;0,6352941176470588;0,6652919965184234;0,8804146612365791;0,8601249479858752;0,8804146612365791;0,8638671072570094
30;274;56;17;8609;2269;2463;0;0;0;819;119;53;693;156;83;397;101;85;0,21428571428571427;0,7058823529411765;0,3447360162228713;0,9779638607315998;0,900933820544052;0,9270389641188025;0,0;0,0;0,0;0,23529411764705882;0,5283018867924528;0,3714107365792759;0,42948717948717946;0,8072289156626506;0,5774952150034315;0,5346534653465347;0,6352941176470588;0,6655032959294106;0,8811551277304702;0,8605181749634888;0,8811551277304702;0,8651272091200253
50;274;56;30;8609;2269;2453;0;0;0;819;119;56;693;156;78;397;101;84;0,30357142857142855;0,5666666666666667;0,45127780790669847;0,9744380784486558;0,9013452914798207;0,9242252311635402;0,0;0,0;0,0;0,25210084033613445;0,5357142857142857;0,39181814180713875;0,3974358974358974;0,7948717948717948;0,5473646630941269;0,5346534653465347;0,6428571428571429;0,6648687335981828;0,8789337282487968;0,859498554299888;0,8789337282487968;0,8624821810920467
