K;west_germany_learning_set;west_germany_expected;west_germany_result;usa_learning_set;usa_expected;usa_result;france_learning_set;france_expected;france_result;uk_learning_set;uk_expected;uk_result;canada_learning_set;canada_expected;canada_result;japan_learning_set;japan_expected;japan_result;west_germany_recall;west_germany_precision;west_germany_f1;usa_recall;usa_precision;usa_f1;france_recall;france_precision;france_f1;uk_recall;uk_precision;uk_f1;canada_recall;canada_precision;canada_f1;japan_recall;japan_precision;japan_f1;accuracy;recall;precision;f1
1;151;179;7;5503;5375;6641;0;0;0;498;440;14;427;422;18;167;331;67;0,03910614525139665;1,0;0,0745968748317763;0,9975813953488372;0,8074085228128294;0,8921519693924015;0,0;0,0;0,0;0,004545454545454545;0,14285714285714285;0,00903998332817182;0,04265402843601896;1,0;0,08102483283129666;0,1661631419939577;0,8208955223880597;0,27557593040930045;0,8068771305765525;0,7318890441920448;0,8068771305765525;0,7818874123145914
2;151;179;9;5503;5375;6675;0;0;0;498;440;11;427;422;11;167;331;41;0,03910614525139665;0,7777777777777778;0,07458352407691567;0,9983255813953489;0,8038951310861423;0,8905423156604514;0,0;0,0;0,0;0,0022727272727272726;0,09090909090909091;0,004532638044655218;0,026066350710900472;1,0;0,050495127867295486;0,1148036253776435;0,926829268292683;0,20091069557896832;0,8037646361345784;0,7247399055018496;0,8037646361345784;0,7750020808678102
3;151;179;10;5503;5375;6644;0;0;0;498;440;11;427;422;20;167;331;62;0,03910614525139665;0,7;0,07460003911597887;0,9977674418604651;0,8071944611679711;0,8926792449279802;0,0;0,0;0,0;0,00909090909090909;0,36363636363636365;0,017979433692383074;0,04739336492890995;1,0;0,08953269323509766;0,1661631419939577;0,8870967741935484;0,2756191187398377;0,8076182006817845;0,7334264153197569;0,8076182006817845;0,79140347725447
5;151;179;10;5503;5375;6637;0;0;0;498;440;20;427;422;20;167;331;60;0,0335195530726257;0,6;0,06436758074248931;0,9979534883720931;0,8081964743106825;0,892753697379368;0,0;0,0;0,0;0,011363636363636364;0,25;0,022411924509366406;0,04739336492890995;1,0;0,08953269323509766;0,16314199395770393;0,9;0,2714500333724331;0,8076182006817845;0,7332987883122302;0,8076182006817845;0,7827710166622082
8;151;179;8;5503;5375;6631;0;0;0;498;440;20;427;422;20;167;331;68;0,00558659217877095;0,125;0,011096314212704168;0,9970232558139535;0,8081737294525713;0,8916569733644016;0,0;0,0;0,0;0,00909090909090909;0,2;0,017979139439940388;0,04739336492890995;1,0;0,08952539692855983;0,17220543806646527;0,8382352941176471;0,28380682208139824;0,8064324885134133;0,7313284525039428;0,8064324885134133;0,7638601864770286
12;151;179;0;5503;5375;6632;0;0;0;498;440;23;427;422;20;167;331;72;0,0;0,0;0,0;0,9972093023255814;0,8082026537997588;0,8917313663142218;0,0;0,0;0,0;0,00909090909090909;0,17391304347826086;0,017979139439940388;0,04739336492890995;1,0;0,08952539692855983;0,17220543806646527;0,7916666666666666;0,28380682208139824;0,8064324885134133;0,7310933290210926;0,8064324885134133;0,7565810982615689
15;151;179;0;5503;5375;6632;0;0;0;498;440;23;427;422;20;167;331;72;0,0;0,0;0,0;0,9972093023255814;0,8082026537997588;0,8917313663142218;0,0;0,0;0,0;0,00909090909090909;0,17391304347826086;0,017979139439940388;0,04739336492890995;1,0;0,08952539692855983;0,17220543806646527;0,7916666666666666;0,28380682208139824;0,8064324885134133;0,7310933290210926;0,8064324885134133;0,7565810982615689
20;151;179;0;5503;5375;6632;0;0;0;498;440;15;427;422;20;167;331;80;0,0;0,0;0,0;0,9970232558139535;0,8080518697225573;0,891838139700585;0,0;0,0;0,0;0,006818181818181818;0,2;0,013522079894466663;0,04739336492890995;1,0;0,08952722290436312;0,18429003021148035;0,7625;0,3000388577625158;0,8067289165555062;0,73168416570761;0,8067289165555062;0,7567313324082919
30;151;179;0;5503;5375;6710;0;0;0;498;440;10;427;422;1;167;331;26;0,0;0,0;0,0;0,9985116279069768;0,7998509687034278;0,8874225662143366;0,0;0,0;0,0;0,006818181818181818;0,3;0,013520923176915054;0,002369668246445498;1,0;0,004725314768845022;0,0513595166163142;0,6538461538461539;0,09651198260179641;0,7985771453979547;0,712877582432718;0,7985771453979547;0,7513890668006523
50;151;179;0;5503;5375;6736;0;0;0;498;440;10;427;422;1;167;331;0;0,0;0,0;0,0;0,9996279069767442;0,7976543942992874;0,8868545835014887;0,0;0,0;0,0;0,006818181818181818;0,3;0,013520689017866235;0,002369668246445498;1,0;0,0047252861689371095;0,0;0,0;0,0;0,7969467911664443;0,7076903157331634;0,7969467911664443;0,7175622305259627
