K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,42,288,118,2208,8670,9962,0,0,0,182,756,224,209,640,301,57,441,190,0.2465277777777778,0.6016949152542372,0.3799902881743413,0.9738177623990772,0.8475205781971492,0.8953190461142853,0.0,0.0,0.0,0.14947089947089948,0.5044642857142857,0.25325368079354516,0.3328125,0.707641196013289,0.47487335631168215,0.23582766439909297,0.5473684210526316,0.36715174154881886,0.7901015267760526,0.8285317276516906,0.8285317276516906,0.7963822499022899
2,42,288,174,2208,8670,9549,0,0,0,182,756,271,209,640,333,57,441,468,0.3159722222222222,0.5229885057471264,0.4588376458003883,0.9579008073817762,0.8697245784898943,0.8936732117260777,0.0,0.0,0.0,0.18783068783068782,0.5239852398523985,0.30684500242952634,0.3484375,0.6696696696696697,0.49213079840483803,0.6349206349206349,0.5982905982905983,0.7222810852590867,0.8101673440547179,0.8375173691523854,0.8375173691523854,0.8133117525637529
3,42,288,124,2208,8670,9904,0,0,0,182,756,236,209,640,300,57,441,231,0.2708333333333333,0.6290322580645161,0.4086953327397435,0.9734717416378316,0.8521809369951535,0.8974387525335995,0.0,0.0,0.0,0.17989417989417988,0.576271186440678,0.2958520062128883,0.3390625,0.7233333333333334,0.48185550107462044,0.26077097505668934,0.49783549783549785,0.3971330360507208,0.7971918060748886,0.832422417786012,0.832422417786012,0.8047901638627607
5,42,288,128,2208,8670,10074,0,0,0,182,756,258,209,640,121,57,441,214,0.2743055555555556,0.6171875,0.41152331623221394,0.977277970011534,0.8410760373238039,0.8937857845790039,0.0,0.0,0.0,0.18915343915343916,0.5542635658914729,0.30763856056479794,0.121875,0.6446280991735537,0.21232435610636705,0.26303854875283444,0.5420560747663551,0.39871244129027317,0.7792437233607147,0.8234367762853173,0.8234367762853173,0.7911543503338925
8,42,288,141,2208,8670,9893,0,0,0,182,756,246,209,640,306,57,441,209,0.3055555555555556,0.624113475177305,0.4471166775519613,0.9725490196078431,0.8523198220964319,0.8974228302693458,0.0,0.0,0.0,0.18518518518518517,0.5691056910569106,0.30301294535456524,0.346875,0.7254901960784313,0.4898046003378308,0.25170068027210885,0.5311004784688995,0.38659661458847694,0.7987463992133371,0.8330708661417323,0.8330708661417323,0.8057554865549914
12,42,288,139,2208,8670,9935,0,0,0,182,756,247,209,640,315,57,441,159,0.2986111111111111,0.6187050359712231,0.43953299867749324,0.9735870818915802,0.8496225465525918,0.8974339184623976,0.0,0.0,0.0,0.18518518518518517,0.5668016194331984,0.3029638871092828,0.353125,0.7174603174603175,0.4958712196599052,0.20861678004535147,0.5786163522012578,0.333615509961104,0.7967448166575182,0.8323297823066235,0.8323297823066235,0.8047485843221435
15,42,288,137,2208,8670,9704,0,0,0,182,756,256,209,640,313,57,441,385,0.2951388888888889,0.6204379562043796,0.4371440244166206,0.9672433679354094,0.8641797197032152,0.9005837271015581,0.0,0.0,0.0,0.18783068783068782,0.5546875,0.3071791035723672,0.3515625,0.7188498402555911,0.49611045283602084,0.5827664399092971,0.6675324675324675,0.6889735174003457,0.814037406789422,0.84251968503937,0.84251968503937,0.819352826971666
20,42,288,2,2208,8670,10065,0,0,0,182,756,267,209,640,313,57,441,148,0.006944444444444444,1.0,0.013773470595888126,0.9785467128027682,0.8429210134128167,0.8974211009857721,0.0,0.0,0.0,0.1931216931216931,0.5468164794007491,0.31324558599182706,0.3515625,0.7188498402555911,0.4936895373799026,0.2018140589569161,0.6013513513513513,0.3245836018003478,0.7855974099495296,0.8287169986104678,0.8287169986104678,0.8091503741014926
30,42,288,0,2208,8670,9844,0,0,0,182,756,249,209,640,309,57,441,393,0.0,0.0,0.0,0.9727797001153402,0.8567655424624137,0.9008971013599566,0.0,0.0,0.0,0.19047619047619047,0.5783132530120482,0.3104612694766794,0.3421875,0.7087378640776699,0.4860973940388078,0.5873015873015873,0.6590330788804071,0.6909107030000732,0.802341875009084,0.8389069013432144,0.8389069013432144,0.7975533018269758
50,42,288,0,2208,8670,9941,0,0,0,182,756,198,209,640,289,57,441,367,0.0,0.0,0.0,0.9775086505190311,0.8525299265667438,0.9033488393670688,0.0,0.0,0.0,0.16534391534391535,0.6313131313131313,0.27628219751397237,0.3234375,0.7162629757785467,0.4669882801683773,0.5827664399092971,0.7002724795640327,0.6880113959322983,0.8006659845805424,0.8396479851783233,0.8396479851783233,0.7999940397028629
