K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,264,66,2,8717,2161,2662,0,0,0,740,198,6,694,155,6,377,121,25,0.030303030303030304,1.0,0.05842162854626491,0.998611753817677,0.8106686701728024,0.8947397181241322,0.0,0.0,0.0,0.005050505050505051,0.16666666666666666,0.010038452454926707,0.03870967741935484,1.0,0.07389008751030238,0.18181818181818182,0.88,0.2970048505817306,0.8104405775638652,0.782056644295974,0.7355670205186466,0.8104405775638652
2,264,66,2,8717,2161,4,0,0,0,740,198,8,694,155,2658,377,121,29,0.030303030303030304,1.0,0.04166184469390117,9.254974548819991E-4,0.5,0.001825641129666161,0.0,0.0,0.0,0.010101010101010102,0.25,0.017543004726865166,0.967741935483871,0.056433408577878104,0.1246969172151022,0.19834710743801653,0.8275862068965517,0.09976444506027435,0.06664198445020363,0.48311185093078635,0.015389828651447387,0.06664198445020363
3,264,66,2,8717,2161,2660,0,0,0,740,198,7,694,155,6,377,121,26,0.030303030303030304,1.0,0.05842355074396033,0.998611753817677,0.8112781954887218,0.8951907931351221,0.0,0.0,0.0,0.010101010101010102,0.2857142857142857,0.019953554027594377,0.03870967741935484,1.0,0.0738931623811518,0.19008264462809918,0.8846153846153846,0.30799366813961876,0.8111810440577564,0.7914779972458416,0.7371472551001614,0.8111810440577564
5,264,66,1,8717,2161,2660,0,0,0,740,198,3,694,155,9,377,121,28,0.015151515151515152,1.0,0.029747895739933125,0.998611753817677,0.8112781954887218,0.8956414991874869,0.0,0.0,0.0,0.010101010101010102,0.6666666666666666,0.019953777842480713,0.05806451612903226,1.0,0.10837836056931999,0.19008264462809918,0.8214285714285714,0.3080470019176978,0.8119215105516475,0.8165735052180619,0.7387885309130293,0.8119215105516475
8,264,66,4,8717,2161,2658,0,0,0,740,198,2,694,155,9,377,121,28,0.015151515151515152,0.25,0.02974739829064471,0.998611753817677,0.8118886380737397,0.8951907931351221,0.0,0.0,0.0,0.010101010101010102,1.0,0.019953554027594377,0.05806451612903226,1.0,0.10837175816264283,0.17355371900826447,0.75,0.285931790499391,0.8111810440577564,0.8199708799990193,0.7374368030785935,0.8111810440577564
12,264,66,1,8717,2161,2661,0,0,0,740,198,2,694,155,9,377,121,28,0.015151515151515152,1.0,0.02974739829064471,0.998611753817677,0.8109733183013904,0.8951907931351221,0.0,0.0,0.0,0.010101010101010102,1.0,0.019953554027594377,0.05806451612903226,1.0,0.10837175816264283,0.17355371900826447,0.75,0.285931790499391,0.8111810440577564,0.8375651021285838,0.7374368030785935,0.8111810440577564
15,264,66,1,8717,2161,2653,0,0,0,740,198,3,694,155,9,377,121,35,0.015151515151515152,1.0,0.029747647126678566,0.997686256362795,0.8126649076517151,0.8950439515360785,0.0,0.0,0.0,0.010101010101010102,0.6666666666666666,0.019953665985462592,0.05806451612903226,1.0,0.10837506077144717,0.19834710743801653,0.6857142857142857,0.3187822672516179,0.811551277304702,0.811603218810361,0.73879116571713,0.811551277304702
20,264,66,0,8717,2161,2655,0,0,0,740,198,2,694,155,9,377,121,35,0.0,0.0,0.0,0.997686256362795,0.8120527306967985,0.8948187397608303,0.0,0.0,0.0,0.010101010101010102,1.0,0.019953554027594377,0.05806451612903226,1.0,0.10837175816264283,0.19834710743801653,0.6857142857142857,0.31875369390940644,0.8111810440577564,0.8111134319167753,0.737882606367592,0.8111810440577564
30,264,66,0,8717,2161,2656,0,0,0,740,198,1,694,155,9,377,121,35,0.0,0.0,0.0,0.997686256362795,0.8117469879518072,0.8945934357754388,0.0,0.0,0.0,0.005050505050505051,1.0,0.010038480843232393,0.05806451612903226,1.0,0.10836845273931367,0.19834710743801653,0.6857142857142857,0.3187250996015937,0.8108108108108109,0.8108688150815565,0.7369740396682969,0.8108108108108109
50,264,66,0,8717,2161,2655,0,0,0,740,198,2,694,155,9,377,121,35,0.0,0.0,0.0,0.997686256362795,0.8120527306967985,0.8945934357754388,0.0,0.0,0.0,0.005050505050505051,0.5,0.010038480843232393,0.05806451612903226,1.0,0.10836845273931367,0.19834710743801653,0.6857142857142857,0.3187250996015937,0.8108108108108109,0.7744603404691633,0.7369740396682969,0.8108108108108109
