K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,68,262,177,2216,8662,9719,0,0,0,206,732,202,130,719,295,78,420,402,0.36259541984732824,0.536723163841808,0.50584867157691,0.9646732856153313,0.8597592344891449,0.8958657855742348,0.0,0.0,0.0,0.1598360655737705,0.5792079207920792,0.26837470598526525,0.2906815020862309,0.7084745762711865,0.4314018938628271,0.5952380952380952,0.6218905472636815,0.6954449013804123,0.8362204724409449,0.8051168959375202,0.8135640024345584,0.8362204724409449
2,68,262,219,2216,8662,10285,0,0,0,206,732,134,130,719,57,78,420,100,0.3969465648854962,0.4748858447488584,0.5334343271404491,0.9816439621334565,0.8267379679144385,0.8893796149169576,0.0,0.0,0.0,0.1051912568306011,0.5746268656716418,0.18627952983544185,0.054242002781641166,0.6842105263157895,0.10169858663317757,0.1261904761904762,0.53,0.21846970036789096,0.8129689671144048,0.754497562936989,0.7800647154693621,0.8129689671144048
3,68,262,130,2216,8662,9963,0,0,0,206,732,167,130,719,116,78,420,419,0.22519083969465647,0.45384615384615384,0.35409684192153223,0.9742553682752251,0.8470340258958146,0.895287473036011,0.0,0.0,0.0,0.13524590163934427,0.592814371257485,0.23251937365891723,0.11821974965229486,0.7327586206896551,0.20690401589558685,0.6142857142857143,0.6157517899761337,0.705367505057409,0.8281611857341362,0.7839718374333242,0.8036429591888425,0.8281611857341362
5,68,262,94,2216,8662,9779,0,0,0,206,732,183,130,719,317,78,420,422,0.19083969465648856,0.5319148936170213,0.31105830440657933,0.9713691987993535,0.8604151753758053,0.9012510662486376,0.0,0.0,0.0,0.14617486338797814,0.5846994535519126,0.2490416792726343,0.3337969401947149,0.7570977917981072,0.47784060701660536,0.6261904761904762,0.6232227488151659,0.717715124361576,0.8405743399722093,0.8073589874483181,0.8176363888872711,0.8405743399722093
8,68,262,61,2216,8662,9729,0,0,0,206,732,232,130,719,315,78,420,458,0.15267175572519084,0.6557377049180327,0.2584441842232944,0.9688293696605864,0.8625758042964333,0.9005810967987911,0.0,0.0,0.0,0.18169398907103826,0.5732758620689655,0.2988476029530321,0.3337969401947149,0.7619047619047619,0.4779602747929503,0.6595238095238095,0.6048034934497817,0.7394097129097654,0.8413154238073182,0.8097737655486321,0.8212042443350759,0.8413154238073182
12,68,262,55,2216,8662,9696,0,0,0,206,732,254,130,719,323,78,420,467,0.13740458015267176,0.6545454545454545,0.23619888301118436,0.9667513276379589,0.8636551155115512,0.899258361356725,0.0,0.0,0.0,0.1953551912568306,0.562992125984252,0.3170303693457481,0.3379694019471488,0.7523219814241486,0.48210074326111124,0.6619047619047619,0.5952890792291221,0.740616169193302,0.8405743399722093,0.8097281601897077,0.8203355881234491,0.8405743399722093
15,68,262,42,2216,8662,9697,0,0,0,206,732,252,130,719,334,78,420,470,0.09541984732824428,0.5952380952380952,0.17136721356721699,0.9664049873008543,0.8632566773228834,0.8986313398729527,0.0,0.0,0.0,0.19398907103825136,0.5634920634920635,0.3151704052288862,0.3477051460361613,0.7485029940119761,0.4917818452479443,0.6595238095238095,0.5893617021276596,0.7388008706122752,0.8397406206577119,0.8080995947153404,0.8181253800822248,0.8397406206577119
20,68,262,54,2216,8662,9749,0,0,0,206,732,256,130,719,324,78,420,412,0.14885496183206107,0.7222222222222222,0.25300876102707126,0.9697529438928654,0.8616268335213868,0.9016700156598454,0.0,0.0,0.0,0.19398907103825136,0.5546875,0.3153656157246933,0.34214186369958277,0.7592592592592593,0.4866558816732147,0.638095238095238,0.6504854368932039,0.7261952998379254,0.84251968503937,0.8117007139045965,0.8223970722637358,0.84251968503937
30,68,262,0,2216,8662,9837,0,0,0,206,732,255,130,719,308,78,420,395,0.0,0.0,0.0,0.9733317940429462,0.8570702449933923,0.902148236447767,0.0,0.0,0.0,0.1994535519125683,0.5725490196078431,0.32241266241390343,0.325452016689847,0.7597402597402597,0.469243300845049,0.6285714285714286,0.6683544303797468,0.7193104131576341,0.840666975451598,0.8049940157324068,0.8031505745250993,0.840666975451598
50,68,262,0,2216,8662,9980,0,0,0,206,732,191,130,719,273,78,420,351,0.0,0.0,0.0,0.9791041329946895,0.8497995991983968,0.9031697418757232,0.0,0.0,0.0,0.15846994535519127,0.6073298429319371,0.2665449028589945,0.2851182197496523,0.7509157509157509,0.4254958457814985,0.5857142857142857,0.7008547008547008,0.6895604370071239,0.8381658175081056,0.7979540592570808,0.8003517343724029,0.8381658175081056
