K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,103,227,114,4367,6511,7598,0,0,0,396,542,168,389,460,83,141,357,134,0.3039647577092511,0.6052631578947368,0.44331246495212157,0.9768084779603747,0.8370623848381153,0.8907187719607487,0.0,0.0,0.0,0.14575645756457564,0.47023809523809523,0.24745140581171393,0.1,0.5542168674698795,0.17822714011051805,0.20728291316526612,0.5522388059701493,0.3307994202417638,0.818574780783006,0.818574780783006,0.7699518825747391,0.777382485477289
2,103,227,116,4367,6511,7153,0,0,0,396,542,225,389,460,232,141,357,371,0.29955947136563876,0.5862068965517241,0.4414476379117588,0.958685301796959,0.87264084999301,0.8946910527300296,0.0,0.0,0.0,0.17712177121771217,0.4266666666666667,0.29247690798230785,0.34130434782608693,0.6767241379310345,0.48517197262672046,0.6386554621848739,0.6145552560646901,0.7251361256507722,0.8387056934667161,0.8387056934667161,0.8109321040537507,0.8122485121672758
3,103,227,113,4367,6511,7591,0,0,0,396,542,147,389,460,75,141,357,171,0.30837004405286345,0.6194690265486725,0.44877077440035523,0.97911227154047,0.8398103016730338,0.8948167961758196,0.0,0.0,0.0,0.14944649446494465,0.5510204081632653,0.2530006164054689,0.11956521739130435,0.7333333333333333,0.20882499832811374,0.25210084033613445,0.5263157894736842,0.38606850772455314,0.8238853896504879,0.8238853896504879,0.7779468218191927,0.7944307119451154
5,103,227,59,4367,6511,7632,0,0,0,396,542,157,389,460,80,141,357,169,0.17180616740088106,0.6610169491525424,0.28427064425644694,0.9817232375979112,0.8375262054507338,0.895394212104666,0.0,0.0,0.0,0.15682656826568267,0.5414012738853503,0.26345231647486256,0.12608695652173912,0.725,0.21867314499927298,0.25210084033613445,0.5325443786982249,0.3859735154827662,0.8230208719278745,0.8230208719278745,0.7750542791794593,0.7929161176717896
8,103,227,49,4367,6511,7313,0,0,0,396,542,155,389,460,218,141,357,362,0.13656387665198239,0.6326530612244898,0.2351183991457498,0.9714329596068192,0.8648981266238206,0.9036774521321502,0.0,0.0,0.0,0.16605166051660517,0.5806451612903226,0.27754671427701916,0.36086956521739133,0.7614678899082569,0.5057073797094401,0.6386554621848739,0.6298342541436464,0.7273887382357632,0.8447573175250093,0.8447573175250093,0.8126403928360096,0.8231196347847461
12,103,227,48,4367,6511,7316,0,0,0,396,542,140,389,460,221,141,357,372,0.13656387665198239,0.6458333333333334,0.2351183991457498,0.9718937183228383,0.8649535265172226,0.9038767646716839,0.0,0.0,0.0,0.15498154981549817,0.6,0.26191199035061086,0.3630434782608696,0.755656108597285,0.5078381069306245,0.6442577030812325,0.6182795698924731,0.7310086218312853,0.8447573175250093,0.8447573175250093,0.8120347532833527,0.8239896497748137
15,103,227,46,4367,6511,7308,0,0,0,396,542,140,389,460,224,141,357,379,0.13215859030837004,0.6521739130434783,0.2285418809571835,0.9711257871294732,0.865216201423098,0.903261864261358,0.0,0.0,0.0,0.15498154981549817,0.6,0.26188823467707734,0.358695652173913,0.7366071428571429,0.5034811457929971,0.6554621848739496,0.6174142480211082,0.7379786166568632,0.8442633073978016,0.8442633073978016,0.8114141190057106,0.8232582855359369
20,103,227,44,4367,6511,7294,0,0,0,396,542,151,389,460,228,141,357,380,0.12334801762114538,0.6363636363636364,0.215219885879839,0.9695899247427431,0.8655058952563751,0.9021026578996983,0.0,0.0,0.0,0.15867158671586715,0.5695364238410596,0.26709386355470865,0.3652173913043478,0.7368421052631579,0.5097133575437908,0.6554621848739496,0.6157894736842106,0.7376481512127333,0.8433987896751883,0.8433987896751883,0.8107964342570583,0.82095052262776
30,103,227,45,4367,6511,7281,0,0,0,396,542,162,389,460,225,141,357,384,0.12334801762114538,0.6222222222222222,0.21518768418152842,0.9682076485946859,0.8658151352836149,0.9009391952454591,0.0,0.0,0.0,0.16420664206642066,0.5493827160493827,0.2748401569625239,0.358695652173913,0.7333333333333333,0.5031512194140598,0.6582633053221288,0.6119791666666666,0.7390386851493767,0.8424107694207731,0.8424107694207731,0.8100669928559804,0.8190863428687365
50,103,227,5,4367,6511,7437,0,0,0,396,542,126,389,460,210,141,357,319,0.013215859030837005,0.6,0.02602375280611872,0.9778835816310859,0.8561247814979158,0.9054622931792574,0.0,0.0,0.0,0.13837638376383765,0.5952380952380952,0.23773109940243334,0.3391304347826087,0.7428571428571429,0.4836855555141705,0.6302521008403361,0.7053291536050157,0.7212752603078821,0.8430282820797826,0.8430282820797826,0.8040278204421002,0.8183974673957335
