K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,151,179,93,5503,5375,6061,0,0,0,498,440,124,427,422,193,167,331,276,0.31843575418994413,0.6129032258064516,0.46190673828299406,0.9694883720930233,0.8597591156574823,0.9004955197541978,0.0,0.0,0.0,0.14545454545454545,0.5161290322580645,0.24799965021205894,0.34834123222748814,0.7616580310880829,0.49257737580245486,0.5830815709969789,0.6992753623188406,0.688574013799836,0.8406699273751297,0.8167913935554436,0.8406699273751297,0.8103972464919456
2,151,179,118,5503,5375,6135,0,0,0,498,440,108,427,422,166,167,331,220,0.3463687150837989,0.5254237288135594,0.4899944448564548,0.9739534883720931,0.8533007334963325,0.9003634291837617,0.0,0.0,0.0,0.11818181818181818,0.48148148148148145,0.20712251636480575,0.31516587677725116,0.8012048192771084,0.45792635775283325,0.5015105740181269,0.7545454545454545,0.6272427738510582,0.8371127908700163,0.8122509442777162,0.8371127908700163,0.8031952906193769
3,151,179,74,5503,5375,6099,0,0,0,498,440,120,427,422,190,167,331,264,0.1787709497206704,0.43243243243243246,0.2949064664143228,0.9733953488372094,0.8578455484505657,0.9027743273372919,0.0,0.0,0.0,0.15454545454545454,0.5666666666666667,0.2611426461578411,0.36255924170616116,0.8052631578947368,0.5068126756977382,0.5861027190332326,0.7348484848484849,0.6910260619876583,0.8417074255224545,0.8182472895771389,0.8417074255224545,0.8096498602190484
5,151,179,66,5503,5375,6089,0,0,0,498,440,128,427,422,191,167,331,273,0.1787709497206704,0.48484848484848486,0.29502450654857737,0.9733953488372094,0.8592543931680079,0.9038814046703895,0.0,0.0,0.0,0.16818181818181818,0.578125,0.28045401793353525,0.36492890995260663,0.806282722513089,0.5094752724594906,0.6042296072507553,0.7326007326007326,0.7041391058225079,0.8436342077960575,0.821461003921341,0.8436342077960575,0.8126041668402918
8,151,179,62,5503,5375,6081,0,0,0,498,440,132,427,422,195,167,331,277,0.13966480446927373,0.4032258064516129,0.23958858746902342,0.971906976744186,0.8590692320342049,0.9023039126852644,0.0,0.0,0.0,0.17045454545454544,0.5681818181818182,0.28351462987392134,0.3696682464454976,0.8,0.5137728070902637,0.6072507552870091,0.7256317689530686,0.7056144212462746,0.8420038535645472,0.8177647335204027,0.8420038535645472,0.810417492664797
12,151,179,53,5503,5375,6070,0,0,0,498,440,137,427,422,197,167,331,290,0.1340782122905028,0.4528301886792453,0.23136616623978296,0.9717209302325581,0.8604612850082373,0.9029039734992682,0.0,0.0,0.0,0.17954545454545454,0.5766423357664233,0.29605098260211127,0.3696682464454976,0.7918781725888325,0.5139933223100289,0.6253776435045317,0.7137931034482758,0.7181311149109305,0.8431895657329184,0.8196526966805919,0.8431895657329184,0.8121227826753769
15,151,179,39,5503,5375,6070,0,0,0,498,440,138,427,422,203,167,331,297,0.11173184357541899,0.5128205128205128,0.19729671565530696,0.9711627906976744,0.8599670510708401,0.9022381347113706,0.0,0.0,0.0,0.17727272727272728,0.5652173913043478,0.29290974641470435,0.37203791469194314,0.7733990147783252,0.516140450622584,0.6314199395770392,0.7037037037037037,0.7218266780129708,0.8424484956276864,0.8184546811378287,0.8424484956276864,0.810799210787522
20,151,179,29,5503,5375,6065,0,0,0,498,440,143,427,422,203,167,331,307,0.10614525139664804,0.6551724137931034,0.18856908754924864,0.9711627906976744,0.8606760098928277,0.9030025654362484,0.0,0.0,0.0,0.18181818181818182,0.5594405594405595,0.2991710130457059,0.37203791469194314,0.7733990147783252,0.5163905278437773,0.6555891238670695,0.7068403908794788,0.7378752521291737,0.843782421817104,0.822573264415936,0.843782421817104,0.8123879372811755
30,151,179,25,5503,5375,6058,0,0,0,498,440,149,427,422,202,167,331,313,0.09497206703910614,0.68,0.17069440357950375,0.9694883720930233,0.8601848794981842,0.9013451225488976,0.0,0.0,0.0,0.18409090909090908,0.5436241610738255,0.30213612806724377,0.3696682464454976,0.7722772277227723,0.5138003950919562,0.6555891238670695,0.6932907348242812,0.7372511877246183,0.8421520675855936,0.8210743414111561,0.8421520675855936,0.8105940622730544
50,151,179,59,5503,5375,6051,0,0,0,498,440,158,427,422,195,167,331,284,0.24022346368715083,0.7288135593220338,0.37384527022531333,0.9687441860465116,0.86051892249215,0.9011929988901716,0.0,0.0,0.0,0.18863636363636363,0.5253164556962026,0.3082509055162741,0.3578199052132701,0.7743589743589744,0.5022957209260134,0.6042296072507553,0.704225352112676,0.7037257599037268,0.8424484956276864,0.8221082191713447,0.8424484956276864,0.8138970048304544
