K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,68,262,4,2216,8662,10631,0,0,0,206,732,2,130,719,30,78,420,128,0.003816793893129771,0.25,0.007597806892041929,0.9968829369660587,0.8122472015802841,0.8940616885235358,0.0,0.0,0.0,0.001366120218579235,0.5,0.002727642737101725,0.037552155771905425,0.9,0.07177853040323938,0.20238095238095238,0.6640625,0.323884973394844,0.8104678091709124,0.7775073191374174,0.735154243452145,0.8104678091709124
2,68,262,29,2216,8662,10622,0,0,0,206,732,0,130,719,34,78,420,110,0.019083969465648856,0.1724137931034483,0.037289585222648164,0.9967674901870238,0.8128412728299755,0.8938461516426527,0.0,0.0,0.0,0.0,0.0,0.0,0.04172461752433936,0.8823529411764706,0.07936210267528748,0.18333333333333332,0.7,0.29900622372786534,0.8101899027327466,0.7424192018297576,0.7350541178921932,0.8101899027327466
3,68,262,16,2216,8662,10630,0,0,0,206,732,0,130,719,41,78,420,108,0.007633587786259542,0.125,0.015124671320278664,0.9969983837450935,0.81241768579492,0.8939389764698408,0.0,0.0,0.0,0.0,0.0,0.0,0.04172461752433936,0.7317073170731707,0.07936210267528748,0.18571428571428572,0.7222222222222222,0.30216529024456684,0.8101899027327466,0.7317594153464141,0.7347135573685895,0.8101899027327466
5,68,262,18,2216,8662,10630,0,0,0,206,732,0,130,719,32,78,420,115,0.003816793893129771,0.05555555555555555,0.007597790602458313,0.9969983837450935,0.81241768579492,0.8938825852208386,0.0,0.0,0.0,0.0,0.0,0.0,0.037552155771905425,0.84375,0.07177707656951082,0.19285714285714287,0.7043478260869566,0.311545655164224,0.8100972672533581,0.7368411196727813,0.7343453883782493,0.8100972672533581
8,68,262,0,2216,8662,10622,0,0,0,206,732,0,130,719,47,78,420,126,0.0,0.0,0.0,0.9967674901870238,0.8128412728299755,0.8937333867836097,0.0,0.0,0.0,0.0,0.0,0.0,0.04033379694019471,0.6170212765957447,0.07684131690482608,0.19285714285714287,0.6428571428571429,0.3115388041237113,0.8100046317739694,0.718338990562815,0.7343783048546694,0.8100046317739694
12,68,262,0,2216,8662,10622,0,0,0,206,732,0,130,719,47,78,420,126,0.0,0.0,0.0,0.9967674901870238,0.8128412728299755,0.8937333867836097,0.0,0.0,0.0,0.0,0.0,0.0,0.04033379694019471,0.6170212765957447,0.07684131690482608,0.19285714285714287,0.6428571428571429,0.3115388041237113,0.8100046317739694,0.718338990562815,0.7343783048546694,0.8100046317739694
15,68,262,0,2216,8662,10718,0,0,0,206,732,0,130,719,0,78,420,77,0.0,0.0,0.0,0.9984991918725468,0.8069602537786901,0.890404387863384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.3116883116883117,0.10669701210229282,0.8034275127373784,0.6596386113145072,0.7186193193844924,0.8034275127373784
20,68,262,0,2216,8662,10768,0,0,0,206,732,0,130,719,0,78,420,27,0.0,0.0,0.0,1.0,0.8044205052005944,0.8903736444467287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024085224641038,0.6454738690178369,0.7144434004814788,0.8024085224641038
30,68,262,0,2216,8662,10795,0,0,0,206,732,0,130,719,0,78,420,0,0.0,0.0,0.0,1.0,0.8024085224641038,0.8903736444467287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024085224641038,0.6438594369230262,0.7144434004814788,0.8024085224641038
50,68,262,0,2216,8662,10795,0,0,0,206,732,0,130,719,0,78,420,0,0.0,0.0,0.0,1.0,0.8024085224641038,0.8903736444467287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024085224641038,0.6438594369230262,0.7144434004814788,0.8024085224641038
