K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,103,227,36,4367,6511,7809,0,0,0,396,542,134,389,460,53,141,357,65,0.10572687224669604,0.6666666666666666,0.18714629233622304,0.9877131009061588,0.8235369445511589,0.8924853489691849,0.0,0.0,0.0,0.14575645756457564,0.5895522388059702,0.2472416212308448,0.07391304347826087,0.6415094339622641,0.13552058897700078,0.06442577030812324,0.35384615384615387,0.11940132749531548,0.7524299146660556,0.8140051871063356,0.8140051871063356,0.7724264677392222
2,103,227,66,4367,6511,7645,0,0,0,396,542,112,389,460,228,141,357,46,0.12334801762114538,0.42424242424242425,0.21456727515874832,0.9818768238365843,0.8362328319162852,0.895896505114043,0.0,0.0,0.0,0.12915129151291513,0.625,0.22329402931182493,0.34130434782608693,0.6885964912280702,0.48263953621547895,0.06162464985994398,0.4782608695652174,0.11467090528592706,0.7738503124603895,0.8237618871186859,0.8237618871186859,0.7863725472779619
3,103,227,49,4367,6511,7554,0,0,0,396,542,125,389,460,219,141,357,150,0.08370044052863436,0.3877551020408163,0.1520607518693089,0.979573030256489,0.8443208895949166,0.8984232126197339,0.0,0.0,0.0,0.13837638376383765,0.6,0.23719344859313946,0.34347826086956523,0.7214611872146118,0.4858305302583345,0.24649859943977592,0.5866666666666667,0.38007729047447303,0.7869432893413763,0.8296900086451773,0.8296900086451773,0.7968267094522031
5,103,227,24,4367,6511,7714,0,0,0,396,542,125,389,460,51,141,357,183,0.09251101321585903,0.875,0.16627060546403533,0.9858700660420826,0.8321234119782214,0.8954984737825664,0.0,0.0,0.0,0.13837638376383765,0.6,0.23680613342859774,0.07608695652173914,0.6862745098039216,0.1392571693001649,0.25770308123249297,0.5027322404371585,0.3921956742331324,0.7658089499982994,0.8203038162282327,0.8203038162282327,0.7949786611999591
8,103,227,82,4367,6511,7497,0,0,0,396,542,125,389,460,214,141,357,179,0.2422907488986784,0.6707317073170732,0.3753576455547182,0.9771156504377208,0.8486061091103108,0.8991191682539519,0.0,0.0,0.0,0.13837638376383765,0.6,0.23731420301921488,0.34347826086956523,0.7383177570093458,0.48633740320491553,0.25770308123249297,0.5139664804469274,0.3935912543173496,0.7943957850246228,0.8326540694084229,0.8326540694084229,0.8059580925925728
12,103,227,80,4367,6511,7500,0,0,0,396,542,126,389,460,211,141,357,180,0.23788546255506607,0.675,0.37004947979134734,0.9775764091537398,0.8486666666666667,0.8993141866510487,0.0,0.0,0.0,0.13837638376383765,0.5952380952380952,0.23731420301921488,0.34130434782608693,0.7440758293838863,0.48415420844912194,0.2549019607843137,0.5055555555555555,0.39031580728696985,0.7941353437473228,0.8326540694084229,0.8326540694084229,0.8057639779097981
15,103,227,75,4367,6511,7307,0,0,0,396,542,125,389,460,212,141,357,378,0.22026431718061673,0.6666666666666666,0.349398796980802,0.9709722008908002,0.8651977555768441,0.9033367501310084,0.0,0.0,0.0,0.13837638376383765,0.6,0.23778993761636513,0.34347826086956523,0.7452830188679245,0.4883396017814115,0.6526610644257703,0.6164021164021164,0.7362937977021405,0.8123149753988911,0.8445103124614055,0.8445103124614055,0.8240980195293276
20,103,227,74,4367,6511,7305,0,0,0,396,542,124,389,460,212,141,357,382,0.21585903083700442,0.6621621621621622,0.3438333609546332,0.9708186146521272,0.8652977412731007,0.9032702772018808,0.0,0.0,0.0,0.13837638376383765,0.6048387096774194,0.23778993761636513,0.34347826086956523,0.7452830188679245,0.4883396017814115,0.6582633053221288,0.6151832460732984,0.739845500454539,0.8122620914496649,0.8445103124614055,0.8445103124614055,0.8243222912699201
30,103,227,71,4367,6511,7315,0,0,0,396,542,119,389,460,212,141,357,380,0.20704845814977973,0.6619718309859155,0.3325338594609814,0.9709722008908002,0.8642515379357485,0.9031247455702084,0.0,0.0,0.0,0.13653136531365315,0.6218487394957983,0.23504628988500256,0.34347826086956523,0.7452830188679245,0.4882776381926588,0.6554621848739496,0.6157894736842106,0.7379314306357881,0.8115567158118488,0.8441398048659997,0.8441398048659997,0.8246410296066065
50,103,227,7,4367,6511,7416,0,0,0,396,542,125,389,460,217,141,357,332,0.02643171806167401,0.8571428571428571,0.05125729209401924,0.9771156504377208,0.8578748651564185,0.9054176164331349,0.0,0.0,0.0,0.13837638376383765,0.6,0.2377507318754228,0.34347826086956523,0.728110599078341,0.48817427958397935,0.6414565826330533,0.6897590361445783,0.7287415815826731,0.8052848358418683,0.8435222922069903,0.8435222922069903,0.8258082656643844
