K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,42,288,96,2208,8670,10035,0,0,0,182,756,231,209,640,302,57,441,131,0.2222222222222222,0.6666666666666666,0.35059028355128663,0.9779700115340254,0.8449427005480817,0.8979921751030115,0.0,0.0,0.0,0.1693121693121693,0.5541125541125541,0.2812577700901735,0.33125,0.7019867549668874,0.4735372489586942,0.17687074829931973,0.5954198473282443,0.29160849270027545,0.8301065308012969,0.8011499750358058,0.8301065308012969,0.7902599554060619
2,42,288,129,2208,8670,9998,0,0,0,182,756,283,209,640,309,57,441,76,0.24305555555555555,0.5426356589147286,0.3757186347667461,0.9753171856978086,0.8457691538307661,0.8951934144221159,0.0,0.0,0.0,0.17989417989417988,0.48056537102473496,0.29552267860619036,0.33125,0.686084142394822,0.47306884031715174,0.12698412698412698,0.7368421052631579,0.22017104553509514,0.8272348309402501,0.7981886311744903,0.8272348309402501,0.7867353871016953
3,42,288,98,2208,8670,10036,0,0,0,182,756,203,209,640,294,57,441,164,0.22569444444444445,0.6632653061224489,0.35512529713067736,0.9793540945790081,0.846054204862495,0.9000385732798412,0.0,0.0,0.0,0.16005291005291006,0.5960591133004927,0.268493145950259,0.33125,0.7210884353741497,0.47394333441945263,0.22448979591836735,0.6036585365853658,0.3536323429734404,0.8326076887447893,0.8063585981704375,0.8326076887447893,0.7936884605398786
5,42,288,93,2208,8670,10056,0,0,0,182,756,170,209,640,296,57,441,180,0.20833333333333334,0.6451612903225806,0.3332678194635527,0.9797001153402537,0.8446698488464598,0.9001305229490568,0.0,0.0,0.0,0.15211640211640212,0.6764705882352942,0.25723166555017635,0.3359375,0.7263513513513513,0.47870668761818524,0.23356009070294784,0.5722222222222222,0.36478158683720213,0.8325150532654007,0.8094229430923998,0.8325150532654007,0.7931283802686988
8,42,288,92,2208,8670,10004,0,0,0,182,756,223,209,640,296,57,441,180,0.2048611111111111,0.6413043478260869,0.32877410917383976,0.977277970011534,0.8469612155137944,0.8988366273232294,0.0,0.0,0.0,0.1746031746031746,0.5919282511210763,0.2886369047532102,0.3359375,0.7263513513513513,0.4786300848699502,0.23356009070294784,0.5722222222222222,0.3647371044877859,0.8320518758684576,0.8052396492256516,0.8320518758684576,0.7941623269776538
12,42,288,0,2208,8670,9889,0,0,0,182,756,185,209,640,302,57,441,419,0.0,0.0,0.0,0.9760092272202999,0.8556982505814541,0.9034035485220138,0.0,0.0,0.0,0.16005291005291006,0.654054054054054,0.2689182848014307,0.3359375,0.7119205298013245,0.48007522565544164,0.6326530612244898,0.665871121718377,0.7220438840262863,0.8408522464103751,0.8024684577264218,0.8408522464103751,0.8023603970607518
15,42,288,91,2208,8670,10092,0,0,0,182,756,185,209,640,305,57,441,122,0.2048611111111111,0.6483516483516484,0.3287451719420127,0.9810841983852364,0.8428458184700753,0.9002260913242972,0.0,0.0,0.0,0.16005291005291006,0.654054054054054,0.2684449358088644,0.3375,0.7081967213114754,0.4801521236400731,0.17233560090702948,0.6229508196721312,0.28550973090881093,0.8316813339509032,0.8074692541769752,0.8316813339509032,0.790717030406011
20,42,288,0,2208,8670,9901,0,0,0,182,756,185,209,640,305,57,441,404,0.0,0.0,0.0,0.9767012687427913,0.8552671447328553,0.9038603664863675,0.0,0.0,0.0,0.16005291005291006,0.654054054054054,0.2689324933374538,0.3375,0.7081967213114754,0.4817141762414466,0.6235827664399093,0.6806930693069307,0.7162007800192316,0.841130152848541,0.8025069527468662,0.841130152848541,0.8025867493453386
30,42,288,0,2208,8670,9861,0,0,0,182,756,185,209,640,382,57,441,367,0.0,0.0,0.0,0.9734717416378316,0.8558969678531589,0.900070082461237,0.0,0.0,0.0,0.16005291005291006,0.654054054054054,0.26871853359888065,0.3390625,0.5680628272251309,0.48261304887497286,0.5827664399092971,0.7002724795640327,0.6871078231921584,0.8369615562760537,0.7955045807377096,0.8369615562760537,0.7983923786611767
50,42,288,0,2208,8670,9901,0,0,0,182,756,223,209,640,303,57,441,368,0.0,0.0,0.0,0.9745098039215686,0.8533481466518533,0.9000307472381406,0.0,0.0,0.0,0.1693121693121693,0.5739910313901345,0.28160132283360156,0.3,0.6336633663366337,0.44156712462799136,0.5827664399092971,0.6983695652173914,0.6868267083714484,0.8361278369615562,0.7916619901731196,0.8361278369615562,0.7968180376813899
