K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,150,180,103,5430,5448,593,0,0,0,518,420,5583,456,393,196,192,306,272,0.32222222222222224,0.5631067961165048,0.23128315524930124,0.09122613803230543,0.8381112984822934,0.12117003348032623,0.0,0.0,0.0,0.8333333333333334,0.06269030986924592,0.29656163949606457,0.3460559796437659,0.6938775510204082,0.23714478322884674,0.5751633986928104,0.6470588235294118,0.2746273096416762,0.18037646361345783,0.18037646361345783,0.7654384741557151,0.14874093011610026
2,150,180,105,5430,5448,494,0,0,0,518,420,5637,456,393,193,192,306,318,0.3277777777777778,0.5619047619047619,0.2320810472662126,0.08406754772393539,0.9271255060728745,0.1145342326945492,0.0,0.0,0.0,0.8785714285714286,0.06546035125066525,0.29828294621338775,0.3460559796437659,0.7046632124352331,0.23650341342470235,0.6209150326797386,0.5974842767295597,0.27865406745635596,0.17963539350822588,0.17963539350822588,0.8358350071023342,0.14365642682006788
3,150,180,94,5430,5448,6158,0,0,0,518,420,117,456,393,68,192,306,310,0.3111111111111111,0.5957446808510638,0.45369645565772915,0.9719162995594713,0.8598570964598896,0.8997485912807961,0.0,0.0,0.0,0.14285714285714285,0.5128205128205128,0.2440825846579129,0.1272264631043257,0.7352941176470589,0.22089811050221778,0.6209150326797386,0.6129032258064516,0.7131461348806563,0.8375574329331554,0.8375574329331554,0.8127522002050324,0.7990286123570988
5,150,180,95,5430,5448,6148,0,0,0,518,420,124,456,393,71,192,306,309,0.31666666666666665,0.6,0.45970920397850357,0.9717327459618208,0.8610930383864671,0.9001827137636362,0.0,0.0,0.0,0.1595238095238095,0.5403225806451613,0.26804842593093536,0.13231552162849872,0.7323943661971831,0.22856166073242698,0.6111111111111112,0.6051779935275081,0.7069522787046346,0.8384467170594339,0.8384467170594339,0.8150564412235589,0.8011969097588372
8,150,180,92,5430,5448,6014,0,0,0,518,420,130,456,393,194,192,306,317,0.3055555555555556,0.5978260869565217,0.4492503809656364,0.9658590308370044,0.8749584303292318,0.9031461765125381,0.0,0.0,0.0,0.16666666666666666,0.5384615384615384,0.27858516516955134,0.36895674300254455,0.7474226804123711,0.5142078194369428,0.6209150326797386,0.5993690851735016,0.7169333784392432,0.8480806284274492,0.8480806284274492,0.8266903992448241,0.8210577285351208
12,150,180,90,5430,5448,6029,0,0,0,518,420,126,456,393,191,192,306,311,0.29444444444444445,0.5888888888888889,0.43732073464516896,0.9675110132158591,0.8742743406866811,0.9047088162119382,0.0,0.0,0.0,0.17142857142857143,0.5714285714285714,0.28529004321822304,0.37150127226463103,0.7643979057591623,0.5169485610015387,0.6209150326797386,0.6109324758842444,0.7174624380995296,0.8495627686379131,0.8495627686379131,0.8294649952045305,0.8226022634715406
15,150,180,90,5430,5448,6024,0,0,0,518,420,124,456,393,197,192,306,312,0.29444444444444445,0.5888888888888889,0.4372028227918036,0.9669603524229075,0.8745019920318725,0.9039637783583927,0.0,0.0,0.0,0.16428571428571428,0.5564516129032258,0.27528241959572375,0.37150127226463103,0.7411167512690355,0.5167838090116154,0.6209150326797386,0.6089743589743589,0.7171451303621585,0.8486734845116348,0.8486734845116348,0.8272716121393036,0.8213505610881335
20,150,180,90,5430,5448,6026,0,0,0,518,420,126,456,393,197,192,306,308,0.29444444444444445,0.5888888888888889,0.4372028227918036,0.9669603524229075,0.8742117490872884,0.9039637783583927,0.0,0.0,0.0,0.16666666666666666,0.5555555555555556,0.2786171325693988,0.36895674300254455,0.7360406091370558,0.5143167402426972,0.6209150326797386,0.6168831168831169,0.7171451303621585,0.8486734845116348,0.8486734845116348,0.8270444842919783,0.8214144445063578
30,150,180,90,5430,5448,6007,0,0,0,518,420,141,456,393,197,192,306,312,0.29444444444444445,0.5888888888888889,0.43716347806163364,0.9651248164464024,0.8753121358415182,0.9029930027984665,0.0,0.0,0.0,0.18095238095238095,0.5390070921985816,0.2982832176606835,0.36895674300254455,0.7360406091370558,0.5142622931012529,0.6274509803921569,0.6153846153846154,0.7213781043975518,0.848377056469542,0.848377056469542,0.826834911291915,0.8220425430338033
50,150,180,79,5430,5448,6029,0,0,0,518,420,133,456,393,188,192,306,318,0.26666666666666666,0.6075949367088608,0.4056150064774885,0.966042584434655,0.8729474207994692,0.9025535114524631,0.0,0.0,0.0,0.1738095238095238,0.5488721804511278,0.28842512353880556,0.3511450381679389,0.7340425531914894,0.4964491319260815,0.6274509803921569,0.6037735849056604,0.7208417600006307,0.8468949162590781,0.8468949162590781,0.8253956415144456,0.8191704269827195
