K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,274,56,38,8609,2269,2470,0,0,0,819,119,47,693,156,76,397,101,70,0.4107142857142857,0.6052631578947368,0.5597530395721266,0.9775231379462318,0.8979757085020242,0.9254052362363414,0.0,0.0,0.0,0.19327731092436976,0.48936170212765956,0.31685001886737685,0.41025641025641024,0.8421052631578947,0.5593276518639099,0.44554455445544555,0.6428571428571429,0.5912496055013869,0.8611375988402789,0.8785634950018512,0.8573739827204464,0.8785634950018512
2,274,56,37,8609,2269,197,0,0,0,819,119,2293,693,156,81,397,101,93,0.35714285714285715,0.5405405405405406,0.21809577696620544,0.07888937858087264,0.9086294416243654,0.10500748857689368,0.0,0.0,0.0,0.8739495798319328,0.0453554295682512,0.2661516175760502,0.4230769230769231,0.8148148148148148,0.22899226709218115,0.5445544554455446,0.5913978494623656,0.24370489970163914,0.8456831037917022,0.1569788967049241,0.12679910630095337,0.1569788967049241
3,274,56,20,8609,2269,2476,0,0,0,819,119,48,693,156,78,397,101,79,0.25,0.7,0.38960189650944166,0.9814896430145439,0.8994345718901454,0.9292364645057315,0.0,0.0,0.0,0.20168067226890757,0.5,0.32831134238994725,0.4230769230769231,0.8461538461538461,0.5719054424069205,0.5148514851485149,0.6582278481012658,0.6502472877064557,0.8656046117278666,0.8822658274713069,0.8605022284288297,0.8822658274713069
5,274,56,36,8609,2269,2457,0,0,0,819,119,52,693,156,80,397,101,76,0.35714285714285715,0.5555555555555556,0.5086443965976678,0.9770824151608638,0.9023199023199023,0.9278696251194203,0.0,0.0,0.0,0.24369747899159663,0.5576923076923077,0.3820097553434935,0.4358974358974359,0.85,0.5837476883666377,0.5148514851485149,0.6842105263157895,0.6505487130280675,0.8687692029797293,0.8833765272121437,0.864883186187464,0.8833765272121437
8,274,56,35,8609,2269,2454,0,0,0,819,119,53,693,156,79,397,101,80,0.35714285714285715,0.5714285714285714,0.5082754938601175,0.9762009695901278,0.9026079869600652,0.9262461746465213,0.0,0.0,0.0,0.2184873949579832,0.49056603773584906,0.35015249854291747,0.42948717948717946,0.8481012658227848,0.5774952150034315,0.5148514851485149,0.65,0.649945382740946,0.864993957190414,0.8811551277304702,0.8617245029445026,0.8811551277304702
12,274,56,32,8609,2269,2453,0,0,0,819,119,54,693,156,80,397,101,82,0.32142857142857145,0.5625,0.47108609868428286,0.9757602468047598,0.9025682837342031,0.9262521608823647,0.0,0.0,0.0,0.23529411764705882,0.5185185185185185,0.3714436145940992,0.42948717948717946,0.8375,0.5775747054233956,0.5346534653465347,0.6585365853658537,0.665608862774535,0.8657139335870278,0.8815253609774157,0.8624868248394597,0.8815253609774157
15,274,56,33,8609,2269,2450,0,0,0,819,119,54,693,156,80,397,101,84,0.3392857142857143,0.5757575757575758,0.490041199495428,0.9757602468047598,0.9036734693877551,0.9264564982065517,0.0,0.0,0.0,0.23529411764705882,0.5185185185185185,0.37147647081757573,0.42948717948717946,0.8375,0.577654150959445,0.5346534653465347,0.6428571428571429,0.6657143744371643,0.866330915000191,0.8818955942243614,0.8630614590883111,0.8818955942243614
20,274,56,32,8609,2269,2451,0,0,0,819,119,53,693,156,81,397,101,84,0.32142857142857145,0.5625,0.47098030158049303,0.9753195240193918,0.9028967768257854,0.9256448026173282,0.0,0.0,0.0,0.23529411764705882,0.5283018867924528,0.37137783675141955,0.42948717948717946,0.8271604938271605,0.5774156796615051,0.5247524752475248,0.6309523809523809,0.6576759373239583,0.8647922764380734,0.8807848944835246,0.8616656913356382,0.8807848944835246
30,274,56,32,8609,2269,2449,0,0,0,819,119,53,693,156,83,397,101,84,0.32142857142857145,0.5625,0.4710332164179925,0.9753195240193918,0.9036341363821968,0.9258492152912235,0.0,0.0,0.0,0.23529411764705882,0.5283018867924528,0.3714107365792759,0.42948717948717946,0.8072289156626506,0.5774952150034315,0.5346534653465347,0.6428571428571429,0.6655032959294106,0.8647056876162352,0.8811551277304702,0.8621372431312601,0.8811551277304702
50,274,56,31,8609,2269,2450,0,0,0,819,119,56,693,156,80,397,101,84,0.30357142857142855,0.5483870967741935,0.45132659277765663,0.9739973556632878,0.9020408163265307,0.9242315055751035,0.0,0.0,0.0,0.25210084033613445,0.5357142857142857,0.3918549174354814,0.41025641025641024,0.8,0.5594776245757909,0.5346534653465347,0.6428571428571429,0.6649746324492066,0.8629836583090797,0.8793039614957423,0.8602100177088019,0.8793039614957423
