K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,151,179,7,5503,5375,6641,0,0,0,498,440,13,427,422,17,167,331,69,0.03910614525139665,1.0,0.07459750813203847,0.9975813953488372,0.8074085228128294,0.8922425606915829,0.0,0.0,0.0,0.006818181818181818,0.23076923076923078,0.013522121520288768,0.04028436018957346,1.0,0.07673817372846052,0.1691842900302115,0.8115942028985508,0.27972682325387466,0.8070253445975989,0.7871642141421135,0.8070253445975989,0.7321890527571162
2,151,179,8,5503,5375,6663,0,0,0,498,440,19,427,422,15,167,331,42,0.03910614525139665,0.875,0.07458671176366086,0.998139534883721,0.805192856070839,0.8909228872310048,0.0,0.0,0.0,0.006818181818181818,0.15789473684210525,0.013521766731255715,0.035545023696682464,1.0,0.0680820178433085,0.1148036253776435,0.9047619047619048,0.2009338283357379,0.8045057062398103,0.7819010635938161,0.8045057062398103,0.726730521171351
3,151,179,7,5503,5375,6629,0,0,0,498,440,18,427,422,20,167,331,73,0.0335195530726257,0.8571428571428571,0.0643671099191276,0.9970232558139535,0.8084175592095338,0.8922907951358869,0.0,0.0,0.0,0.013636363636363636,0.3333333333333333,0.02681980077141387,0.04739336492890995,1.0,0.08953178230366853,0.17220543806646527,0.7808219178082192,0.28387100312770386,0.8074699866607381,0.7893569992057216,0.8074699866607381,0.7338267619738782
5,151,179,10,5503,5375,6623,0,0,0,498,440,19,427,422,19,167,331,76,0.0335195530726257,0.6,0.06436805139995591,0.9972093023255814,0.8093009210327646,0.89254628220039,0.0,0.0,0.0,0.013636363636363636,0.3157894736842105,0.026819964223644053,0.045023696682464455,1.0,0.08529327336308781,0.1782477341389728,0.7763157894736842,0.2920496289094165,0.8077664147028308,0.781873476402542,0.8077664147028308,0.7341664622520129
8,151,179,8,5503,5375,6629,0,0,0,498,440,19,427,422,20,167,331,71,0.00558659217877095,0.125,0.011096342263955542,0.9970232558139535,0.8084175592095338,0.891838139700585,0.0,0.0,0.0,0.013636363636363636,0.3157894736842105,0.02681939162405221,0.04739336492890995,1.0,0.08952722290436312,0.17220543806646527,0.8028169014084507,0.283825173404958,0.8067289165555062,0.769867962581665,0.8067289165555062,0.7320503036806221
12,151,179,0,5503,5375,6624,0,0,0,498,440,17,427,422,19,167,331,87,0.0,0.0,0.0,0.9966511627906977,0.808725845410628,0.8916892472644108,0.0,0.0,0.0,0.00909090909090909,0.23529411764705882,0.017979213083238504,0.045023696682464455,1.0,0.08528748249069436,0.1903323262839879,0.7241379310344828,0.30799831499074415,0.8067289165555062,0.757687933306543,0.8067289165555062,0.7319815203313831
15,151,179,0,5503,5375,6624,0,0,0,498,440,17,427,422,20,167,331,86,0.0,0.0,0.0,0.9966511627906977,0.808725845410628,0.8917797778674378,0.0,0.0,0.0,0.00909090909090909,0.23529411764705882,0.017979249884822496,0.04739336492890995,1.0,0.08952813541706064,0.1903323262839879,0.7325581395348837,0.3080091152995588,0.8068771305765525,0.7581010189762677,0.8068771305765525,0.7323194110414931
20,151,179,0,5503,5375,6632,0,0,0,498,440,9,427,422,20,167,331,86,0.0,0.0,0.0,0.9970232558139535,0.8080518697225573,0.8920192465009197,0.0,0.0,0.0,0.006818181818181818,0.3333333333333333,0.013522121520288768,0.04739336492890995,1.0,0.0895290476131753,0.1903323262839879,0.7325581395348837,0.3080199123983773,0.8070253445975989,0.763957642005552,0.8070253445975989,0.7322201026393943
30,151,179,0,5503,5375,6704,0,0,0,498,440,10,427,422,1,167,331,32,0.0,0.0,0.0,0.9979534883720931,0.8001193317422435,0.8871105935184113,0.0,0.0,0.0,0.006818181818181818,0.3,0.013520901928910057,0.002369668246445498,1.0,0.00472531217366553,0.05740181268882175,0.59375,0.10710357925798808,0.7984289313769083,0.748654610658746,0.7984289313769083,0.7131486591791703
50,151,179,0,5503,5375,6730,0,0,0,498,440,10,427,422,1,167,331,6,0.0,0.0,0.0,0.9990697674418605,0.7979197622585439,0.8865431272464627,0.0,0.0,0.0,0.006818181818181818,0.3,0.013520667683567082,0.002369668246445498,1.0,0.004725283563159138,0.006042296072507553,0.3333333333333333,0.011993641763573998,0.7967985771453979,0.734126582995851,0.7967985771453979,0.7080305866041059
