K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,42,288,7,2208,8670,10332,0,0,0,182,756,189,209,640,81,57,441,186,0.020833333333333332,0.8571428571428571,0.04063350598936499,0.9870818915801615,0.8283004258614015,0.8954352333616609,0.0,0.0,0.0,0.16005291005291006,0.6402116402116402,0.2677950685692445,0.0859375,0.6790123456790124,0.15555937501249098,0.23809523809523808,0.5645161290322581,0.3689721341565159,0.7962706205848344,0.8193608151922186,0.7633027981454288,0.8193608151922186
2,42,288,7,2208,8670,10137,0,0,0,182,756,178,209,640,309,57,441,164,0.020833333333333332,0.8571428571428571,0.04064466141188393,0.9815455594002307,0.8394988655420736,0.8985711758454773,0.0,0.0,0.0,0.15476190476190477,0.6573033707865169,0.2608074416434601,0.33125,0.686084142394822,0.4732806669412308,0.22448979591836735,0.6036585365853658,0.35326327959913895,0.8084799371179585,0.8285317276516906,0.7835272733760977,0.8285317276516906
3,42,288,7,2208,8670,9876,0,0,0,182,756,190,209,640,294,57,441,428,0.020833333333333332,0.8571428571428571,0.04065949075991912,0.9757785467128027,0.8566221142162819,0.90341161403601,0.0,0.0,0.0,0.16005291005291006,0.6368421052631579,0.2689277580353,0.33125,0.7210884353741497,0.47529923077872854,0.6349206349206349,0.6542056074766355,0.723587011856219,0.8249397662091622,0.8410375173691523,0.8032321808274876,0.8410375173691523
5,42,288,0,2208,8670,10100,0,0,0,182,756,184,209,640,75,57,441,436,0.0,0.0,0.0,0.9820069204152249,0.8429702970297029,0.9003970403953824,0.0,0.0,0.0,0.16005291005291006,0.657608695652174,0.26842562652500657,0.090625,0.7733333333333333,0.16343337828736143,0.63718820861678,0.6444954128440367,0.7214188557772507,0.7952626641554537,0.8313107920333488,0.7811130330136683,0.8313107920333488
8,42,288,0,2208,8670,9873,0,0,0,182,756,190,209,640,291,57,441,441,0.0,0.0,0.0,0.97520184544406,0.8563759748809886,0.9026834276364722,0.0,0.0,0.0,0.16005291005291006,0.6368421052631579,0.26888510084691936,0.3296875,0.7250859106529209,0.4735562870358284,0.6417233560090703,0.6417233560090703,0.7276719365600003,0.801601418861972,0.840203798054655,0.8016231404885943,0.840203798054655
12,42,288,0,2208,8670,9901,0,0,0,182,756,186,209,640,291,57,441,417,0.0,0.0,0.0,0.9763552479815456,0.8549641450358549,0.9033912745895347,0.0,0.0,0.0,0.1574074074074074,0.6397849462365591,0.26516041588060923,0.3296875,0.7250859106529209,0.4736151231183763,0.6326530612244898,0.6690647482014388,0.7219414042098321,0.8017905598508945,0.8405743399722093,0.8017001818572768,0.8405743399722093
15,42,288,0,2208,8670,9892,0,0,0,182,756,190,209,640,291,57,441,422,0.0,0.0,0.0,0.9760092272202999,0.855438738374444,0.9032431282480585,0.0,0.0,0.0,0.16005291005291006,0.6368421052631579,0.2689040683730708,0.3296875,0.7250859106529209,0.4736151231183763,0.6349206349206349,0.6635071090047393,0.7234155354163885,0.8017385929758531,0.8405743399722093,0.8019035968054744,0.8405743399722093
20,42,288,0,2208,8670,9886,0,0,0,182,756,173,209,640,305,57,441,431,0.0,0.0,0.0,0.9756632064590542,0.8556544608537325,0.9032018426644225,0.0,0.0,0.0,0.15476190476190477,0.6763005780346821,0.26140581952966535,0.3375,0.7081967213114754,0.4816533912505098,0.6439909297052154,0.6589327146171694,0.7293367453768207,0.8034870441298376,0.8407596109309866,0.802063774949187,0.8407596109309866
30,42,288,0,2208,8670,9892,0,0,0,182,756,174,209,640,351,57,441,378,0.0,0.0,0.0,0.9758938869665513,0.8553376465830974,0.9022838569148594,0.0,0.0,0.0,0.15476190476190477,0.6724137931034483,0.261320596633312,0.3390625,0.6182336182336182,0.48295127346803873,0.5941043083900227,0.6931216931216931,0.6956275237536438,0.799023474367563,0.8389995368226031,0.800020376424411,0.8389995368226031
50,42,288,0,2208,8670,9937,0,0,0,182,756,211,209,640,267,57,441,380,0.0,0.0,0.0,0.9771626297577855,0.8525711985508705,0.902450194722489,0.0,0.0,0.0,0.164021164021164,0.5876777251184834,0.27436378261156574,0.3,0.7191011235955056,0.44187655124710085,0.5941043083900227,0.6894736842105263,0.6954045406153674,0.7966984034704572,0.8383510884668828,0.7986231221035521,0.8383510884668828
