K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,151,179,8,5503,5375,6647,0,0,0,498,440,9,427,422,20,167,331,63,0.03910614525139665,0.875,0.0745937049989714,0.9973953488372093,0.8065292613208966,0.8916244575438942,0.0,0.0,0.0,0.0022727272727272726,0.1111111111111111,0.004532675641181096,0.04739336492890995,1.0,0.08952356968444546,0.1510574018126888,0.7936507936507936,0.2544372137932196,0.8061360604713206,0.7744637737049237,0.8061360604713206,0.730669301014934
2,151,179,15,5503,5375,6629,0,0,0,498,440,6,427,422,22,167,331,75,0.03910614525139665,0.4666666666666667,0.07460193502922874,0.9975813953488372,0.808870116156283,0.8928762833658161,0.0,0.0,0.0,0.0022727272727272726,0.16666666666666666,0.004532706026329102,0.04976303317535545,0.9545454545454546,0.09375249495277452,0.18429003021148035,0.8133333333333334,0.3001309912240843,0.8080628427449237,0.7672410043216545,0.8080628427449237,0.734172976297365
3,151,179,13,5503,5375,6625,0,0,0,498,440,10,427,422,22,167,331,77,0.0335195530726257,0.46153846153846156,0.0643689922175543,0.9972093023255814,0.8090566037735849,0.8927272110736749,0.0,0.0,0.0,0.00909090909090909,0.4,0.017979543816893585,0.04976303317535545,0.9545454545454546,0.09375249495277452,0.18429003021148035,0.7922077922077922,0.3001309912240843,0.8080628427449237,0.7814337618107847,0.8080628427449237,0.7346596590147653
5,151,179,13,5503,5375,6625,0,0,0,498,440,10,427,422,22,167,331,77,0.0335195530726257,0.46153846153846156,0.0643689922175543,0.9972093023255814,0.8090566037735849,0.8927272110736749,0.0,0.0,0.0,0.00909090909090909,0.4,0.017979543816893585,0.04976303317535545,0.9545454545454546,0.09375249495277452,0.18429003021148035,0.7922077922077922,0.3001309912240843,0.8080628427449237,0.7814337618107847,0.8080628427449237,0.7346596590147653
8,151,179,13,5503,5375,6624,0,0,0,498,440,10,427,422,22,167,331,78,0.0335195530726257,0.46153846153846156,0.06436852189161503,0.9970232558139535,0.8090277777777778,0.8925622099801611,0.0,0.0,0.0,0.00909090909090909,0.4,0.017979507122041966,0.04976303317535545,0.9545454545454546,0.09375149723035418,0.18429003021148035,0.782051282051282,0.30012076640636,0.8079146287238773,0.7809125309542162,0.8079146287238773,0.7345276319412152
12,151,179,0,5503,5375,6637,0,0,0,498,440,9,427,422,21,167,331,80,0.0,0.0,0.0,0.9975813953488372,0.807895133343378,0.8922425606915829,0.0,0.0,0.0,0.004545454545454545,0.2222222222222222,0.009039992628545955,0.04739336492890995,0.9523809523809523,0.0895290476131753,0.18429003021148035,0.7625,0.3000593532930237,0.8070253445975989,0.7550772760342664,0.8070253445975989,0.731715171855131
15,151,179,0,5503,5375,6629,0,0,0,498,440,9,427,422,21,167,331,88,0.0,0.0,0.0,0.9970232558139535,0.8084175592095338,0.8921097775843141,0.0,0.0,0.0,0.004545454545454545,0.2222222222222222,0.00904000192552373,0.04739336492890995,0.9523809523809523,0.08952995949287179,0.19637462235649547,0.7386363636363636,0.31589594950162436,0.8071735586186454,0.7543227444490024,0.8071735586186454,0.7323863728403659
20,151,179,0,5503,5375,6629,0,0,0,498,440,0,427,422,30,167,331,88,0.0,0.0,0.0,0.9970232558139535,0.8084175592095338,0.8920192465009197,0.0,0.0,0.0,0.0,0.0,0.0,0.04976303317535545,0.7,0.09374550364688825,0.19637462235649547,0.7386363636363636,0.315884597362608,0.8070253445975989,0.7240452078130843,0.8070253445975989,0.7319878248419229
30,151,179,0,5503,5375,6629,0,0,0,498,440,0,427,422,30,167,331,88,0.0,0.0,0.0,0.9970232558139535,0.8084175592095338,0.8920192465009197,0.0,0.0,0.0,0.0,0.0,0.0,0.04976303317535545,0.7,0.09374550364688825,0.19637462235649547,0.7386363636363636,0.315884597362608,0.8070253445975989,0.7240452078130843,0.8070253445975989,0.7319878248419229
50,151,179,0,5503,5375,6719,0,0,0,498,440,0,427,422,9,167,331,19,0.0,0.0,0.0,0.9996279069767442,0.7996725703229647,0.8865792023416044,0.0,0.0,0.0,0.0,0.0,0.0,0.002369668246445498,0.1111111111111111,0.0047252783487025055,0.0,0.0,0.0,0.7965021491033052,0.6440090342929929,0.7965021491033052,0.7065891922408887
