K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,150,180,26,5430,5448,6101,0,0,0,518,420,198,456,393,183,192,306,239,0.10555555555555556,0.7307692307692307,0.18763429806732232,0.9709985315712188,0.8670709719718079,0.9028466853726518,0.0,0.0,0.0,0.19285714285714287,0.4090909090909091,0.31394547157496716,0.3384223918575064,0.726775956284153,0.48306435840522327,0.5522875816993464,0.7071129707112971,0.6675570221322382,0.8436342077960575,0.8119841048242966,0.8194988614964254,0.8436342077960575
2,150,180,77,5430,5448,6046,0,0,0,518,420,363,456,393,189,192,306,72,0.2611111111111111,0.6103896103896104,0.39697813313730074,0.9664096916299559,0.8708236850810454,0.8916504397851487,0.0,0.0,0.0,0.2119047619047619,0.24517906336088155,0.3374175043952959,0.3384223918575064,0.7037037037037037,0.48040420937150197,0.16339869281045752,0.6944444444444444,0.27291557309826625,0.8276270935230473,0.791936272626545,0.807195542961137,0.8276270935230473
3,150,180,26,5430,5448,6124,0,0,0,518,420,278,456,393,183,192,306,136,0.11666666666666667,0.8076923076923077,0.20457291691133675,0.9732011747430249,0.8657740039190072,0.8958272130887427,0.0,0.0,0.0,0.17142857142857143,0.2589928057553957,0.28415670319352754,0.34096692111959287,0.73224043715847,0.48334017822486997,0.22875816993464052,0.5147058823529411,0.35865013653101413,0.8298503038387431,0.7909197019584491,0.8027521652520988,0.8298503038387431
5,150,180,16,5430,5448,6295,0,0,0,518,420,125,456,393,187,192,306,124,0.08333333333333333,0.9375,0.15151882535192293,0.9801762114537445,0.8482922954725973,0.900939591710224,0.0,0.0,0.0,0.15714285714285714,0.528,0.2644342665159213,0.3435114503816794,0.7219251336898396,0.48652436322461773,0.2222222222222222,0.5483870967741935,0.3508968959600686,0.8335556543649029,0.7922385061580539,0.8097716696143058,0.8335556543649029
8,150,180,15,5430,5448,6314,0,0,0,518,420,103,456,393,187,192,306,128,0.07777777777777778,0.9333333333333333,0.14228613641248494,0.9816446402349486,0.8470066518847007,0.9018194079814259,0.0,0.0,0.0,0.14285714285714285,0.5825242718446602,0.2439309866481706,0.3435114503816794,0.7219251336898396,0.4866000737927959,0.22875816993464052,0.546875,0.35903620168520683,0.8340002964280421,0.7917998459086305,0.8119479414825426,0.8340002964280421
12,150,180,12,5430,5448,6323,0,0,0,518,420,104,456,393,181,192,306,127,0.06111111111111111,0.9166666666666666,0.1138750935156071,0.9821953010279001,0.8462755021350624,0.9018782934316563,0.0,0.0,0.0,0.14285714285714285,0.5769230769230769,0.24391830362950434,0.34096692111959287,0.7403314917127072,0.4839916743800332,0.22549019607843138,0.5433070866141733,0.3549718697654511,0.8337038683859493,0.7907523739665696,0.8114745624257512,0.8337038683859493
15,150,180,11,5430,5448,6163,0,0,0,518,420,104,456,393,180,192,306,289,0.05555555555555555,0.9090909090909091,0.10426652788810065,0.9763215859030837,0.8630537076099303,0.9066742564445458,0.0,0.0,0.0,0.14285714285714285,0.5769230769230769,0.2444506282509579,0.34096692111959287,0.7444444444444445,0.48609205216560436,0.6111111111111112,0.6470588235294118,0.7097295434385893,0.8463020601748925,0.8106136067568456,0.8297654248806318,0.8463020601748925
20,150,180,7,5430,5448,6330,0,0,0,518,420,103,456,393,181,192,306,126,0.03333333333333333,0.8571428571428571,0.06410190617925954,0.9823788546255506,0.8454976303317535,0.9016086037716307,0.0,0.0,0.0,0.14285714285714285,0.5825242718446602,0.2438929144791079,0.3435114503816794,0.7458563535911602,0.4864485954348508,0.2222222222222222,0.5396825396825397,0.35085748170341585,0.8331110123017638,0.7891616611751114,0.809764547593308,0.8331110123017638
30,150,180,57,5430,5448,6113,0,0,0,518,420,103,456,393,180,192,306,294,0.19444444444444445,0.6140350877192983,0.31627347953805945,0.9722834067547724,0.8665139865859643,0.9052679046653361,0.0,0.0,0.0,0.14285714285714285,0.5825242718446602,0.24447534495667983,0.34096692111959287,0.7444444444444445,0.4861897958535734,0.6143790849673203,0.6394557823129252,0.7121382071781817,0.8468949162590781,0.8152505257125219,0.8246916918540071,0.8468949162590781
50,150,180,57,5430,5448,6091,0,0,0,518,420,102,456,393,181,192,306,316,0.18888888888888888,0.5964912280701754,0.30883567299752274,0.9706314243759178,0.8681661467739288,0.9041283262869932,0.0,0.0,0.0,0.14285714285714285,0.5882352941176471,0.2444444444444444,0.3435114503816794,0.7458563535911602,0.4886475814412636,0.6274509803921569,0.6075949367088608,0.7205731832139202,0.8461538461538461,0.8146557140933209,0.8245504683267593,0.8461538461538461
