K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,120,210,12,4415,6463,7971,0,0,0,388,550,19,341,508,18,132,366,77,0.047619047619047616,0.8333333333333334,0.08993431686096494,0.9970601887668266,0.8084305607828378,0.8922992147527025,0.0,0.0,0.0,0.01090909090909091,0.3157894736842105,0.021527339139005217,0.03346456692913386,0.9444444444444444,0.06426568964654912,0.16666666666666666,0.7922077922077922,0.2763021658742736,0.7325465766412749,0.8074595529208348,0.8074595529208348,0.7834132091628537
2,120,210,15,4415,6463,8013,0,0,0,388,550,12,341,508,9,132,366,48,0.047619047619047616,0.6666666666666666,0.08991278045950817,0.9976790963948631,0.8046923748908025,0.8904302812580759,0.0,0.0,0.0,0.005454545454545455,0.25,0.010835579649416569,0.015748031496062992,0.8888888888888888,0.03089099890386778,0.11202185792349727,0.8541666666666666,0.1966450763030195,0.7246334303871421,0.8040014820303816,0.8040014820303816,0.7709531152865027
3,120,210,18,4415,6463,7964,0,0,0,388,550,18,341,508,21,132,366,76,0.04285714285714286,0.5,0.08139479400275092,0.9970601887668266,0.8091411351079859,0.8923746189654921,0.0,0.0,0.0,0.01090909090909091,0.3333333333333333,0.021527383024346564,0.03937007874015748,0.9523809523809523,0.07507997124938857,0.16393442622950818,0.7894736842105263,0.2725440711557177,0.7328938971490214,0.8075830554526368,0.8075830554526368,0.7769012451237276
5,120,210,18,4415,6463,7955,0,0,0,388,550,20,341,508,24,132,366,80,0.04285714285714286,0.5,0.08139730168504732,0.9969054618598174,0.8099308610936518,0.8926141145786023,0.0,0.0,0.0,0.01090909090909091,0.3,0.021527558433354396,0.045275590551181105,0.9583333333333334,0.08574688575030448,0.16939890710382513,0.775,0.2800833485227593,0.734095163212819,0.8080770655798444,0.8080770655798444,0.7749865985650987
8,120,210,1,4415,6463,7962,0,0,0,388,550,22,341,508,24,132,366,88,0.004761904761904762,1.0,0.009467964691748012,0.9970601887668266,0.8093443858327054,0.8922238002177775,0.0,0.0,0.0,0.01090909090909091,0.2727272727272727,0.021527295240416126,0.045275590551181105,0.9583333333333334,0.08574271027853507,0.1721311475409836,0.7159090909090909,0.28376178620041737,0.7320840825424033,0.807336050389033,0.807336050389033,0.782962680775946
12,120,210,1,4415,6463,7953,0,0,0,388,550,20,341,508,24,132,366,99,0.004761904761904762,1.0,0.009467964691748012,0.99644128113879,0.8097573242801459,0.8919759155391848,0.0,0.0,0.0,0.01090909090909091,0.3,0.021527295240416126,0.045275590551181105,0.9583333333333334,0.08574271027853507,0.1830601092896175,0.6767676767676768,0.2984483010629153,0.7325500805369604,0.807336050389033,0.807336050389033,0.7833755575957622
15,120,210,1,4415,6463,7951,0,0,0,388,550,22,341,508,24,132,366,99,0.004761904761904762,1.0,0.009467956197665316,0.9962865542317809,0.8098352408502075,0.8918385453098442,0.0,0.0,0.0,0.01090909090909091,0.2727272727272727,0.02152725132857329,0.045275590551181105,0.9583333333333334,0.08574201366084142,0.1830601092896175,0.6767676767676768,0.29843986131343336,0.732440003649521,0.8072125478572311,0.8072125478572311,0.7815852123805352
20,120,210,1,4415,6463,7992,0,0,0,388,550,13,341,508,0,132,366,91,0.004761904761904762,1.0,0.009467785771731338,0.9973696425808448,0.8065565565565566,0.8907611453206085,0.0,0.0,0.0,0.007272727272727273,0.3076923076923077,0.014415179741761212,0.0,0.0,0.0,0.17759562841530055,0.7142857142857143,0.29097669280400507,0.7253801822456947,0.8047424972211931,0.8047424972211931,0.7229139638982791
30,120,210,1,4415,6463,8092,0,0,0,388,550,4,341,508,0,132,366,0,0.004761904761904762,1.0,0.009467346441178345,0.9998452730929909,0.7985664854176965,0.887866482716866,0.0,0.0,0.0,0.0036363636363636364,0.5,0.00723975515853552,0.0,0.0,0.0,0.0,0.0,0.0,0.7094295524131093,0.798443868099296,0.798443868099296,0.6973119915097656
50,120,210,0,4415,6463,8074,0,0,0,388,550,13,341,508,2,132,366,8,0.0,0.0,0.0,0.998762184743927,0.7994798117413922,0.8872102905921312,0.0,0.0,0.0,0.007272727272727273,0.3076923076923077,0.01441410092547361,0.001968503937007874,0.5,0.003927320861567409,0.00546448087431694,0.25,0.010854639047976598,0.709884616585796,0.7980733605038903,0.7980733605038903,0.7017128309886855
