K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
50,151,179,59,5503,5375,6050,0,0,0,498,440,158,427,422,195,167,331,285,0.24022346368715083,0.7288135593220338,0.37384527022531333,0.9687441860465116,0.8606611570247934,0.9011929988901716,0.0,0.0,0.0,0.18863636363636363,0.5253164556962026,0.3082509055162741,0.3578199052132701,0.7743589743589744,0.5022957209260134,0.6042296072507553,0.7017543859649122,0.7037257599037268,0.8424484956276864,0.8221003076281472,0.8138970048304544,0.8424484956276864
60,151,179,7,5503,5375,6117,0,0,0,498,440,150,427,422,188,167,331,285,0.0335195530726257,0.8571428571428571,0.06446465855720057,0.9726511627906976,0.8546673205819846,0.9010893164759811,0.0,0.0,0.0,0.18409090909090908,0.54,0.3019543964292332,0.35071090047393366,0.7872340425531915,0.4947103922803543,0.6042296072507553,0.7017543859649122,0.702637496188567,0.8393360011857122,0.8224927949116009,0.804667997798981,0.8393360011857122
75,151,179,6,5503,5375,6163,0,0,0,498,440,139,427,422,188,167,331,251,0.027932960893854747,0.8333333333333334,0.054065363773244564,0.976,0.8512088268700309,0.9021809084428775,0.0,0.0,0.0,0.17727272727272728,0.5611510791366906,0.2926849645881973,0.35071090047393366,0.7872340425531915,0.4946073617204474,0.5498489425981873,0.7250996015936255,0.6642440721515678,0.8387431451015266,0.821630549873746,0.8027672390607502,0.8387431451015266
100,151,179,0,5503,5375,6203,0,0,0,498,440,115,427,422,188,167,331,241,0.0,0.0,0.0,0.9793488372093023,0.8486216346928905,0.9036089833347268,0.0,0.0,0.0,0.15227272727272728,0.5826086956521739,0.25775108097901805,0.35545023696682465,0.7978723404255319,0.49930179509833106,0.5377643504531722,0.7385892116182573,0.655348647325473,0.8387431451015266,0.8001873824316675,0.8000495806804732,0.8387431451015266
125,151,179,0,5503,5375,6187,0,0,0,498,440,115,427,422,188,167,331,257,0.0,0.0,0.0,0.9789767441860465,0.8504929691288184,0.9043096927772112,0.0,0.0,0.0,0.15227272727272728,0.5826086956521739,0.25782096104105034,0.35071090047393366,0.7872340425531915,0.4948647457853049,0.5800604229607251,0.7470817120622568,0.6863146359095585,0.8402252853119905,0.8014294275684616,0.8018539926994271,0.8402252853119905
150,151,179,0,5503,5375,6198,0,0,0,498,440,115,427,422,178,167,331,256,0.0,0.0,0.0,0.9793488372093023,0.8493062278154243,0.9040388714359421,0.0,0.0,0.0,0.15227272727272728,0.5826086956521739,0.25778604711825825,0.3341232227488152,0.7921348314606742,0.47799828521921817,0.5800604229607251,0.75,0.6860672864367259,0.8394842152067585,0.8009337037900203,0.8005688962314048,0.8394842152067585
175,151,179,0,5503,5375,6180,0,0,0,498,440,116,427,422,195,167,331,256,0.0,0.0,0.0,0.9773023255813954,0.85,0.9022215640647392,0.0,0.0,0.0,0.15227272727272728,0.5775862068965517,0.25770905252113635,0.3341232227488152,0.7230769230769231,0.4777336282583829,0.5800604229607251,0.75,0.6855222074884252,0.8378538609752483,0.7968395424000214,0.7990728222559627,0.8378538609752483
200,151,179,0,5503,5375,6187,0,0,0,498,440,110,427,422,194,167,331,256,0.0,0.0,0.0,0.9776744186046512,0.8493615645708744,0.9022081400755678,0.0,0.0,0.0,0.14545454545454545,0.5818181818181818,0.2478637867652098,0.33175355450236965,0.7216494845360825,0.47525877796607213,0.5800604229607251,0.75,0.685422967524294,0.8375574329331554,0.7965176362891176,0.7982604158344586,0.8375574329331554
300,151,179,0,5503,5375,6634,0,0,0,498,440,13,427,422,48,167,331,52,0.0,0.0,0.0,0.9962790697674418,0.807205305999397,0.8898179551448793,0.0,0.0,0.0,0.006818181818181818,0.23076923076923078,0.013521682930994294,0.052132701421800945,0.4583333333333333,0.09791569738102095,0.13293051359516617,0.8461538461538461,0.22813749275886,0.8039128501556247,0.7282882126913903,0.7270720296118776,0.8039128501556247
400,151,179,0,5503,5375,6729,0,0,0,498,440,1,427,422,17,167,331,0,0.0,0.0,0.0,1.0,0.798781393966414,0.8883763077683499,0.0,0.0,0.0,0.0,0.0,0.0,0.04028436018957346,1.0,0.0767023287086062,0.0,0.0,0.0,0.7991700014821402,0.6988958044418965,0.71252275633169,0.7991700014821402
500,151,179,0,5503,5375,6747,0,0,0,498,440,0,427,422,0,167,331,0,0.0,0.0,0.0,1.0,0.7966503631243516,0.8868173568718033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7966503631243516,0.6346518010661611,0.7064833693768997,0.7966503631243516
