K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,103,227,136,4367,6511,7253,0,0,0,396,542,310,389,460,86,141,357,312,0.32599118942731276,0.5441176470588235,0.46646724700668685,0.9543848871141146,0.8567489314766303,0.8819220157671052,0.0,0.0,0.0,0.17896678966789667,0.31290322580645163,0.2937889589046659,0.1,0.5348837209302325,0.17825345455033773,0.5770308123249299,0.6602564102564102,0.6772799562886032,0.8196863035692231,0.7846311716936194,0.78190705927438,0.8196863035692231
2,103,227,138,4367,6511,6993,0,0,0,396,542,364,389,460,231,141,357,371,0.32158590308370044,0.5289855072463768,0.463398913796487,0.9433266779296575,0.8783068783068783,0.8824470287489492,0.0,0.0,0.0,0.2066420664206642,0.3076923076923077,0.3308173266490171,0.34130434782608693,0.6796536796536796,0.4835258924062844,0.6386554621848739,0.6145552560646901,0.7214652429106851,0.8289489934543658,0.8074029819224441,0.8040128628981082,0.8289489934543658
3,103,227,111,4367,6511,7282,0,0,0,396,542,139,389,460,212,141,357,353,0.3039647577092511,0.6216216216216216,0.44708183368062127,0.968975579788051,0.8663828618511398,0.9026832361551584,0.0,0.0,0.0,0.14575645756457564,0.5683453237410072,0.24862144435230943,0.3521739130434783,0.7641509433962265,0.4971284540752268,0.6218487394957983,0.6288951841359773,0.7164075606913676,0.8448808200568112,0.8232919725561705,0.814875575859221,0.8448808200568112
5,103,227,109,4367,6511,7266,0,0,0,396,542,157,389,460,217,141,357,348,0.3039647577092511,0.6330275229357798,0.4471682440059922,0.9686684073107049,0.8680154142581888,0.9029021481495306,0.0,0.0,0.0,0.15498154981549817,0.535031847133758,0.26194757987373257,0.358695652173913,0.7603686635944701,0.50370053275632,0.6190476190476191,0.6350574712643678,0.7147658687612186,0.8454983327158206,0.8227513861408945,0.8162470453869556,0.8454983327158206
8,103,227,61,4367,6511,7135,0,0,0,396,542,316,389,460,223,141,357,362,0.17180616740088106,0.639344262295082,0.2849623474927516,0.9548456458301336,0.8713384723195515,0.890770208470447,0.0,0.0,0.0,0.1974169741697417,0.33860759493670883,0.3193164666448995,0.3652173913043478,0.7533632286995515,0.5081231725882192,0.6386554621848739,0.6298342541436464,0.7236550437312856,0.8347536124490552,0.8118240300358596,0.8064273576826134,0.8347536124490552
12,103,227,49,4367,6511,7305,0,0,0,396,542,141,389,460,225,141,357,377,0.13656387665198239,0.6326530612244898,0.2350896758353793,0.9706650284134541,0.865160848733744,0.902921184238014,0.0,0.0,0.0,0.15498154981549817,0.5957446808510638,0.2618763480298237,0.3630434782608696,0.7422222222222222,0.5077041237464243,0.6498599439775911,0.6153846153846154,0.7343210500939966,0.8440163023341979,0.8226111742545601,0.8114015906418941,0.8440163023341979
15,103,227,47,4367,6511,7482,0,0,0,396,542,140,389,460,225,141,357,203,0.13215859030837004,0.6382978723404256,0.228097500765797,0.9763477192443557,0.8496391339214114,0.8985780195791394,0.0,0.0,0.0,0.15498154981549817,0.6,0.2613048810830049,0.36086956521739133,0.7377777777777778,0.5034488872967448,0.2857142857142857,0.5024630541871922,0.425394921646914,0.8322835618130172,0.8053416211073474,0.7938124415073549,0.8322835618130172
20,103,227,46,4367,6511,7295,0,0,0,396,542,151,389,460,228,141,357,377,0.13215859030837004,0.6521739130434783,0.22851471014654384,0.9697435109814161,0.8655243317340644,0.9022397795155517,0.0,0.0,0.0,0.15867158671586715,0.5695364238410596,0.2671000558864736,0.3652173913043478,0.7368421052631579,0.5097359096740717,0.6498599439775911,0.6153846153846154,0.7341340164297097,0.8435222922069903,0.8213907397822129,0.8111261746615994,0.8435222922069903
30,103,227,48,4367,6511,7465,0,0,0,396,542,162,389,460,228,141,357,194,0.13656387665198239,0.6458333333333334,0.2346192171458165,0.9751190293349716,0.8505023442732753,0.897913478879416,0.0,0.0,0.0,0.16420664206642066,0.5493827160493827,0.2742822821229312,0.3652173913043478,0.7368421052631579,0.507618657211106,0.2801120448179272,0.5154639175257731,0.4191228779065879,0.8320365567494133,0.8033788254052713,0.7942899431785065,0.8320365567494133
50,103,227,8,4367,6511,7430,0,0,0,396,542,127,389,460,210,141,357,322,0.02643171806167401,0.75,0.05125774799524336,0.9778835816310859,0.8569313593539704,0.9058895380581962,0.0,0.0,0.0,0.14022140221402213,0.5984251968503937,0.24047892743374963,0.3391304347826087,0.7428571428571429,0.48380744518880797,0.6358543417366946,0.7049689440993789,0.7252038382592834,0.843769297270594,0.8234487756211409,0.8054428880827892,0.843769297270594
