K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,274,56,33,8609,2269,2515,0,0,0,819,119,54,693,156,28,397,101,71,0.3392857142857143,0.5757575757575758,0.4870803662258393,0.9792860290877038,0.8834990059642147,0.9174807391701868,0.0,0.0,0.0,0.19327731092436976,0.42592592592592593,0.3158238884045335,0.14102564102564102,0.7857142857142857,0.24243484344936153,0.44554455445544555,0.6338028169014085,0.5876865671641791,0.863013698630137,0.8307291815133739,0.863013698630137,0.8419742195627113
2,274,56,13,8609,2269,2556,0,0,0,819,119,50,693,156,17,397,101,65,0.17857142857142858,0.7692307692307693,0.2958482125837157,0.9872190392243279,0.8763693270735524,0.9203146497957373,0.0,0.0,0.0,0.15966386554621848,0.38,0.2694190058809018,0.09615384615384616,0.8823529411764706,0.17300703770037382,0.43564356435643564,0.676923076923077,0.5787576418473778,0.8619029988893002,0.8227567277670815,0.8619029988893002,0.8451666848573024
3,274,56,22,8609,2269,2486,0,0,0,819,119,44,693,156,78,397,101,71,0.26785714285714285,0.6818181818181818,0.4110297285652736,0.9823710885852799,0.8966210780370072,0.9300422127389785,0.0,0.0,0.0,0.20168067226890757,0.5454545454545454,0.32836257561546467,0.4230769230769231,0.8461538461538461,0.5720609238887495,0.504950495049505,0.7183098591549296,0.6424904129559789,0.883006293965198,0.8613445493661003,0.883006293965198,0.8671134509187435
5,274,56,24,8609,2269,2450,0,0,0,819,119,75,693,156,78,397,101,74,0.26785714285714285,0.625,0.4107080120027415,0.9735566328779198,0.9016326530612245,0.9244417347231786,0.0,0.0,0.0,0.2857142857142857,0.4533333333333333,0.4313778866657592,0.42948717948717946,0.8589743589743589,0.5772564740593606,0.5148514851485149,0.7027027027027027,0.6496429969857751,0.8800444279896334,0.861739306153682,0.8800444279896334,0.8662436613978372
8,274,56,22,8609,2269,2475,0,0,0,819,119,47,693,156,79,397,101,78,0.25,0.6363636363636364,0.38949349480402584,0.9792860290877038,0.8977777777777778,0.9276325702461059,0.0,0.0,0.0,0.20168067226890757,0.5106382978723404,0.3282343611727253,0.42948717948717946,0.8481012658227848,0.5774952150034315,0.5247524752475248,0.6794871794871795,0.6577791220051469,0.8811551277304702,0.8597537102702884,0.8811551277304702,0.8642695673667196
12,274,56,17,8609,2269,2475,0,0,0,819,119,49,693,156,79,397,101,81,0.17857142857142858,0.5882352941176471,0.29696175681577147,0.9797267518730718,0.8981818181818182,0.927830251505913,0.0,0.0,0.0,0.2184873949579832,0.5306122448979592,0.35015249854291747,0.42948717948717946,0.8481012658227848,0.5774952150034315,0.5346534653465347,0.6666666666666666,0.6655032959294106,0.8811551277304702,0.8592558062956732,0.8811551277304702,0.8640117400480114
15,274,56,18,8609,2269,2468,0,0,0,819,119,53,693,156,81,397,101,81,0.21428571428571427,0.6666666666666666,0.34487744920830016,0.9792860290877038,0.9003241491085899,0.9286573504841373,0.0,0.0,0.0,0.24369747899159663,0.5471698113207547,0.3819751259167624,0.4358974358974359,0.8395061728395061,0.583666829816025,0.5346534653465347,0.6666666666666666,0.6660305787624212,0.883006293965198,0.8627222581616333,0.883006293965198,0.867670615144091
20,274,56,19,8609,2269,2466,0,0,0,819,119,53,693,156,81,397,101,82,0.23214285714285715,0.6842105263157895,0.367538055250586,0.9784045835169678,0.9002433090024331,0.9276467334644448,0.0,0.0,0.0,0.23529411764705882,0.5283018867924528,0.37147647081757573,0.42948717948717946,0.8271604938271605,0.577654150959445,0.5346534653465347,0.6585365853658537,0.6657143744371643,0.8818955942243614,0.8615214619474183,0.8818955942243614,0.8661181096954814
30,274,56,16,8609,2269,2464,0,0,0,819,119,53,693,156,83,397,101,85,0.19642857142857142,0.6875,0.3212201184521435,0.9779638607315998,0.9005681818181818,0.9268340258105406,0.0,0.0,0.0,0.23529411764705882,0.5283018867924528,0.37137783675141955,0.42948717948717946,0.8072289156626506,0.5774156796615051,0.5346534653465347,0.6352941176470588,0.6653976738584892,0.8807848944835246,0.8598484653305285,0.8807848944835246,0.8644389284707452
50,274,56,30,8609,2269,2455,0,0,0,819,119,54,693,156,78,397,101,84,0.30357142857142855,0.5666666666666667,0.4511801464623578,0.9739973556632878,0.90020366598778,0.9236175873765051,0.0,0.0,0.0,0.24369747899159663,0.5370370370370371,0.38152286347362846,0.3974358974358974,0.7948717948717948,0.5472209922343318,0.5346534653465347,0.6428571428571429,0.6646567693928277,0.8781932617549056,0.8585162618325716,0.8781932617549056,0.8615814255074362
