K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,103,227,68,4367,6511,7356,0,0,0,396,542,141,389,460,220,141,357,312,0.18061674008810572,0.6029411764705882,0.2973261177147699,0.9715865458454922,0.8599782490483958,0.9011933171825778,0.0,0.0,0.0,0.14206642066420663,0.5460992907801419,0.24304300598644887,0.3347826086956522,0.7,0.4788070128299859,0.5770308123249299,0.6602564102564102,0.6842180028850308,0.8403112263801408,0.8066455574994963,0.8138672817929238,0.8403112263801408
5,103,227,114,4367,6511,7272,0,0,0,396,542,167,389,460,223,141,357,321,0.30837004405286345,0.6140350877192983,0.45196989129927556,0.9682076485946859,0.8668866886688669,0.9029130644774294,0.0,0.0,0.0,0.16605166051660517,0.5389221556886228,0.27760664083399533,0.3630434782608696,0.7488789237668162,0.5080387737330544,0.6106442577030813,0.6791277258566978,0.7092623482894914,0.8458688403112263,0.8174424381531501,0.8228620360975771,0.8458688403112263
15,103,227,105,4367,6511,7261,0,0,0,396,542,140,389,460,224,141,357,367,0.2907488986784141,0.6285714285714286,0.43287878519766937,0.969129166026724,0.8690263049166781,0.9038766499365972,0.0,0.0,0.0,0.15498154981549817,0.6,0.26201269059432175,0.358695652173913,0.7366071428571429,0.5039413392424655,0.6498599439775911,0.6321525885558583,0.735394097659214,0.8468568605656416,0.8175576064215205,0.8263102069194679,0.8468568605656416
30,103,227,40,4367,6511,7285,0,0,0,396,542,162,389,460,227,141,357,383,0.11013215859030837,0.625,0.19480415658336978,0.9686684073107049,0.865751544269046,0.9012799268531844,0.0,0.0,0.0,0.16420664206642066,0.5493827160493827,0.2748532995798084,0.3630434782608696,0.73568281938326,0.5074580601717431,0.6582633053221288,0.6135770234986945,0.7391337217530238,0.842657774484377,0.8100192765224893,0.8193170101444804,0.842657774484377
50,103,227,9,4367,6511,7427,0,0,0,396,542,126,389,460,212,141,357,323,0.030837004405286344,0.7777777777777778,0.059499497058554576,0.9777299953924128,0.8571428571428571,0.905823630517616,0.0,0.0,0.0,0.13837638376383765,0.5952380952380952,0.23776054070570432,0.34347826086956523,0.7452830188679245,0.48821563592961276,0.6330532212885154,0.6996904024767802,0.7233785576111761,0.843769297270594,0.8056089409398287,0.8240893427683341,0.843769297270594
