K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,9,321,75,733,10145,1100,0,0,0,61,877,295,73,776,376,23,475,10748,0.08722741433021806,0.37333333333333335,0.10854143429752464,0.09048792508624938,0.8345454545454546,0.1110305791710706,0.0,0.0,0.0,0.18244013683010263,0.5423728813559322,0.1607315551461003,0.33505154639175255,0.6914893617021277,0.20107630588018016,0.9326315789473684,0.041216970599181245,0.24893914140696388,0.14363982848975704,0.1251778549701822,0.14363982848975704,0.7637079926177746
5,9,321,43,733,10145,11472,0,0,0,61,877,307,73,776,335,23,475,437,0.0778816199376947,0.5813953488372093,0.1425480257502634,0.9712173484475111,0.858873779637378,0.9009030061698937,0.0,0.0,0.0,0.1961231470923603,0.5602605863192183,0.31800565285909055,0.3234536082474227,0.7492537313432835,0.4670722653615185,0.5873684210526315,0.6384439359267735,0.6913553991895751,0.8400825790058758,0.8063484011396232,0.8400825790058758,0.8159387566053281
15,9,321,0,733,10145,11367,0,0,0,61,877,283,73,776,478,23,475,466,0.0,0.0,0.0,0.9680630852636767,0.8639922582915457,0.8977652593222482,0.0,0.0,0.0,0.1949828962371722,0.6042402826855123,0.31628462845907335,0.31958762886597936,0.5188284518828452,0.4625565595647506,0.6336842105263157,0.6459227467811158,0.7212830889285682,0.8369858662855328,0.8009181778978982,0.8369858662855328,0.7943897388967002
30,9,321,0,733,10145,11677,0,0,0,61,877,14,73,776,776,23,475,127,0.0,0.0,0.0,0.9761458846722524,0.8480774171448145,0.8868072767183899,0.0,0.0,0.0,0.010262257696693273,0.6428571428571429,0.020268499066228962,0.29896907216494845,0.29896907216494845,0.4370942676378956,0.18526315789473685,0.6929133858267716,0.3017241263760641,0.8124503731935843,0.7540844376452901,0.8124503731935843,0.7724841169991722
50,9,321,0,733,10145,11688,0,0,0,61,877,0,73,776,825,23,475,81,0.0,0.0,0.0,0.9764415968457368,0.8475359342915811,0.885318176062442,0.0,0.0,0.0,0.0,0.0,0.0,0.3002577319587629,0.2824242424242424,0.4380757832052765,0.12421052631578948,0.7283950617283951,0.21538273192370422,0.8097506749245672,0.748277473525848,0.8097506749245672,0.7276005176933692
