K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,274,56,2265,8609,2269,288,0,0,0,819,119,47,693,156,30,397,101,71,0.7678571428571429,0.018984547461368653,0.2179370673286492,0.09167033935654473,0.7222222222222222,0.10647762252112755,0.0,0.0,0.0,0.19327731092436976,0.48936170212765956,0.15327375170001942,0.15384615384615385,0.8,0.1391339620728121,0.44554455445544555,0.6338028169014085,0.19764642610187722,0.12699000370233246,0.12699000370233246,0.6985684872048473,0.11614548864968283
5,274,56,40,8609,2269,2458,0,0,0,819,119,50,693,156,80,397,101,73,0.39285714285714285,0.55,0.5440617786197116,0.9779638607315998,0.902766476810415,0.9288797423551098,0.0,0.0,0.0,0.23529411764705882,0.56,0.37170585603983114,0.4358974358974359,0.85,0.583989991947544,0.5148514851485149,0.7123287671232876,0.6508496598479074,0.8844872269529804,0.8844872269529804,0.8701822811411639,0.866037336639631
15,274,56,34,8609,2269,2449,0,0,0,819,119,55,693,156,82,397,101,81,0.35714285714285715,0.5882352941176471,0.5085830045847105,0.9753195240193918,0.9036341363821968,0.9268700569099081,0.0,0.0,0.0,0.25210084033613445,0.5454545454545454,0.39222135427373267,0.4358974358974359,0.8292682926829268,0.583666829816025,0.5346534653465347,0.6666666666666666,0.6660305787624212,0.883006293965198,0.883006293965198,0.86815820430313,0.8650663689189946
30,274,56,32,8609,2269,2448,0,0,0,819,119,53,693,156,83,397,101,85,0.32142857142857145,0.5625,0.47098030158049303,0.9748788012340238,0.9035947712418301,0.9254462692358795,0.0,0.0,0.0,0.23529411764705882,0.5283018867924528,0.37137783675141955,0.42948717948717946,0.8072289156626506,0.5774156796615051,0.5346534653465347,0.6352941176470588,0.6653976738584892,0.8807848944835246,0.8807848944835246,0.8643898101450355,0.8617876547371488
50,274,56,31,8609,2269,2449,0,0,0,819,119,57,693,156,80,397,101,84,0.30357142857142855,0.5483870967741935,0.45127780790669847,0.9735566328779198,0.9020008166598612,0.923828570396759,0.0,0.0,0.0,0.25210084033613445,0.5263157894736842,0.39181814180713875,0.41025641025641024,0.8,0.5594026597546429,0.5346534653465347,0.6428571428571429,0.6648687335981828,0.8789337282487968,0.8789337282487968,0.8625359795618364,0.8598606069467648
