K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,171,159,48,6626,4252,5112,0,0,0,545,393,122,541,308,47,211,287,70,0.16352201257861634,0.5416666666666666,0.27151698704729327,0.981420507996237,0.8163145539906104,0.8812248796413023,0.0,0.0,0.0,0.13994910941475827,0.45081967213114754,0.23820607305849034,0.09415584415584416,0.6170212765957447,0.16847316692762176,0.11846689895470383,0.4857142857142857,0.2063597285147394,0.7995925171328023,0.7526781196345815,0.7399276446350734,0.7995925171328023
2,171,159,70,6626,4252,5088,0,0,0,545,393,61,541,308,69,211,287,111,0.20125786163522014,0.45714285714285713,0.32151513916147856,0.9774223894637818,0.8168238993710691,0.879161058946782,0.0,0.0,0.0,0.0916030534351145,0.5901639344262295,0.16435928744615277,0.10714285714285714,0.4782608695652174,0.1889442980118428,0.1951219512195122,0.5045045045045045,0.3136370866946938,0.7988516391924431,0.7538159846749191,0.7412697939254964,0.7988516391924431
3,171,159,54,6626,4252,5091,0,0,0,545,393,110,541,308,45,211,287,99,0.16352201257861634,0.48148148148148145,0.27185661134919725,0.9828316086547507,0.8208603417796111,0.8853854750513886,0.0,0.0,0.0,0.1475826972010178,0.5272727272727272,0.24946063860981982,0.10064935064935066,0.6888888888888889,0.17894019421831212,0.1916376306620209,0.5555555555555556,0.3096158974000523,0.805519540655677,0.7678633326250911,0.750119580379652,0.805519540655677
5,171,159,45,6626,4252,5112,0,0,0,545,393,108,541,308,50,211,287,84,0.11949685534591195,0.4222222222222222,0.20811348346733208,0.9833019755409219,0.8178794992175273,0.8854643399933976,0.0,0.0,0.0,0.15267175572519084,0.5555555555555556,0.25668272409558895,0.11363636363636363,0.7,0.1991690600851095,0.18466898954703834,0.6309523809523809,0.3004439959505171,0.8053343211705871,0.770471129963498,0.7494966151948159,0.8053343211705871
8,171,159,50,6626,4252,5112,0,0,0,545,393,119,541,308,49,211,287,69,0.15723270440251572,0.5,0.2632068362526206,0.98447789275635,0.8188575899843505,0.887172240689742,0.0,0.0,0.0,0.16030534351145037,0.5294117647058824,0.26749833432689274,0.1266233766233766,0.7959183673469388,0.21891364100820726,0.1602787456445993,0.6666666666666666,0.2674613025189627,0.8073717355065753,0.7789993492533915,0.752624540659546,0.8073717355065753
12,171,159,37,6626,4252,5120,0,0,0,545,393,117,541,308,49,211,287,76,0.13836477987421383,0.5945945945945946,0.23629842110183377,0.9847130761994356,0.8177734375,0.8880500764576598,0.0,0.0,0.0,0.1628498727735369,0.5470085470085471,0.2711046127485842,0.1266233766233766,0.7959183673469388,0.2189612348573159,0.18815331010452963,0.7105263157894737,0.30527752384454626,0.8086682719022041,0.7845437054156946,0.7547988880427473,0.8086682719022041
15,171,159,29,6626,4252,5130,0,0,0,545,393,129,541,308,45,211,287,66,0.1069182389937107,0.5862068965517241,0.18886052495616035,0.9863593603010348,0.8175438596491228,0.888607067390044,0.0,0.0,0.0,0.178117048346056,0.5426356589147286,0.2919209410640712,0.12012987012987013,0.8222222222222222,0.20917857533724954,0.16376306620209058,0.7121212121212122,0.27235832800091336,0.8084830524171143,0.7853829290714048,0.7530477579531046,0.8084830524171143
20,171,159,23,6626,4252,5114,0,0,0,545,393,123,541,308,48,211,287,91,0.11320754716981132,0.782608695652174,0.19869456927211088,0.9851834430856068,0.8191239734063356,0.8899146922239645,0.0,0.0,0.0,0.18575063613231552,0.5934959349593496,0.3023007193292562,0.1266233766233766,0.8125,0.2190627786620886,0.21602787456445993,0.6813186813186813,0.34121545018010974,0.8114465641785515,0.7939215190794445,0.7593469273155352,0.8114465641785515
30,171,159,24,6626,4252,5115,0,0,0,545,393,130,541,308,48,211,287,82,0.11320754716981132,0.75,0.19865007590010714,0.98447789275635,0.818377321603128,0.8887354800589695,0.0,0.0,0.0,0.183206106870229,0.5538461538461539,0.29882167704241935,0.1266233766233766,0.8125,0.21900869693632838,0.20209059233449478,0.7073170731707317,0.32347293987410985,0.8099648082978329,0.790869033139107,0.7572174392955704,0.8099648082978329
50,171,159,19,6626,4252,5119,0,0,0,545,393,136,541,308,43,211,287,82,0.09433962264150944,0.7894736842105263,0.16895528861420264,0.9840075258701787,0.8173471381129127,0.8874281092398288,0.0,0.0,0.0,0.183206106870229,0.5294117647058824,0.29869538986406213,0.11038961038961038,0.7906976744186046,0.19424500939523492,0.20209059233449478,0.7073170731707317,0.3233249623240699,0.8081126134469346,0.7881978244667384,0.7538835389284548,0.8081126134469346
