K,west_germany_learning_set,west_germany_expected,west_germany_result,usa_learning_set,usa_expected,usa_result,france_learning_set,france_expected,france_result,uk_learning_set,uk_expected,uk_result,canada_learning_set,canada_expected,canada_result,japan_learning_set,japan_expected,japan_result,west_germany_recall,west_germany_precision,west_germany_f1,usa_recall,usa_precision,usa_f1,france_recall,france_precision,france_f1,uk_recall,uk_precision,uk_f1,canada_recall,canada_precision,canada_f1,japan_recall,japan_precision,japan_f1,accuracy,recall,precision,f1
1,171,159,11,6626,4252,5208,0,0,0,545,393,100,541,308,25,211,287,55,0.03773584905660377,0.5454545454545454,0.07207792478209629,0.9917685794920038,0.809715821812596,0.8865065715538413,0.0,0.0,0.0,0.13486005089058525,0.53,0.23087114138417383,0.06818181818181818,0.84,0.1256722414502505,0.10452961672473868,0.5454545454545454,0.18493837168466876,0.8014447119837007,0.7692525285460059,0.7340994728452387,0.8014447119837007
2,171,159,20,6626,4252,5198,0,0,0,545,393,56,541,308,28,211,287,97,0.06918238993710692,0.55,0.12737695207251634,0.9898871119473189,0.8097345132743363,0.8860933940085062,0.0,0.0,0.0,0.08651399491094147,0.6071428571428571,0.15618038080769933,0.07142857142857142,0.7857142857142857,0.13117435889668125,0.18815331010452963,0.5567010309278351,0.3047991990906342,0.8020003704389702,0.7725174086267659,0.7366512333840182,0.8020003704389702
3,171,159,20,6626,4252,5181,0,0,0,545,393,90,541,308,27,211,287,81,0.06289308176100629,0.5,0.11665492408555769,0.9898871119473189,0.8123914302258252,0.8869970383706003,0.0,0.0,0.0,0.13231552162849872,0.5777777777777777,0.22721398562235154,0.06818181818181818,0.7777777777777778,0.12569723135766336,0.1602787456445993,0.5679012345679012,0.26724701344618845,0.8034821263196888,0.7711424778409739,0.7399091084549355,0.8034821263196888
5,171,159,21,6626,4252,5182,0,0,0,545,393,92,541,308,27,211,287,77,0.050314465408805034,0.38095238095238093,0.09469755381938522,0.9896519285042333,0.8120416827479737,0.8867897592405193,0.0,0.0,0.0,0.13740458015267176,0.5869565217391305,0.2346688630737575,0.07142857142857142,0.8148148148148148,0.131191675363371,0.156794425087108,0.5844155844155844,0.26237603130793435,0.803296906834599,0.7710199689478657,0.7396963859109562,0.803296906834599
8,171,159,14,6626,4252,5180,0,0,0,545,393,96,541,308,27,211,287,82,0.050314465408805034,0.5714285714285714,0.09470141233845936,0.9894167450611477,0.8121621621621622,0.8870337367257725,0.0,0.0,0.0,0.13740458015267176,0.5625,0.23469255935660832,0.07142857142857142,0.8148148148148148,0.13119908100182892,0.17073170731707318,0.5975609756097561,0.28164444011810896,0.8038525652898685,0.7756429189356583,0.7409150620873138,0.8038525652898685
12,171,159,11,6626,4252,5183,0,0,0,545,393,94,541,308,27,211,287,84,0.0440251572327044,0.6363636363636364,0.0834893544699713,0.9905926622765757,0.8126567624927649,0.8887463555720224,0.0,0.0,0.0,0.13994910941475827,0.5851063829787234,0.23848366226715192,0.07142857142857142,0.8148148148148148,0.1312261547509538,0.1916376306620209,0.6547619047619048,0.3096432513285398,0.8058899796258566,0.7826310076757403,0.7436995108943397,0.8058899796258566
15,171,159,14,6626,4252,5176,0,0,0,545,393,103,541,308,27,211,287,79,0.0440251572327044,0.5,0.08349134151687855,0.9905926622765757,0.8137557959814529,0.8889715726312029,0.0,0.0,0.0,0.15521628498727735,0.5922330097087378,0.26031779332845767,0.07142857142857142,0.8148148148148148,0.13123106374640117,0.17770034843205576,0.6455696202531646,0.291216402345441,0.8062604185960363,0.7795107726068333,0.7444870194506714,0.8062604185960363
20,171,159,8,6626,4252,5175,0,0,0,545,393,102,541,308,28,211,287,86,0.0440251572327044,0.875,0.08350223940060328,0.9905926622765757,0.8139130434782609,0.8902086084385832,0.0,0.0,0.0,0.16030534351145037,0.6176470588235294,0.26754911592072556,0.07467532467532467,0.8214285714285714,0.13671967848291447,0.20557491289198607,0.686046511627907,0.3277842456663202,0.8082978329320244,0.7950572150073016,0.7482449344658952,0.8082978329320244
30,171,159,0,6626,4252,5193,0,0,0,545,393,100,541,308,28,211,287,78,0.0,0.0,0.0,0.9910630291627469,0.8114769882534181,0.8892735501044793,0.0,0.0,0.0,0.15521628498727735,0.61,0.2603274456115554,0.07467532467532467,0.8214285714285714,0.1366931270555941,0.1951219512195122,0.717948717948718,0.3142179282473185,0.8064456380811261,0.7685092491396213,0.7438010464363198,0.8064456380811261
50,171,159,0,6626,4252,5193,0,0,0,545,393,100,541,308,28,211,287,78,0.0,0.0,0.0,0.9910630291627469,0.8114769882534181,0.8892735501044793,0.0,0.0,0.0,0.15521628498727735,0.61,0.2603274456115554,0.07467532467532467,0.8214285714285714,0.1366931270555941,0.1951219512195122,0.717948717948718,0.3142179282473185,0.8064456380811261,0.7685092491396213,0.7438010464363198,0.8064456380811261
