Summary,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,T
few houses in Block Groups are recently built,0.7434285714285711,0.8833333333333333,0.0186,0.0,1.0,0.965,0.965,0.8833333333333333,0.0,0.0,1.0,0.5871541125541125
hundreds houses in Block Groups are recently built,0.0,0.8833333333333333,0.0186,0.0,1.0,0.91,0.91,0.8833333333333333,0.0,0.0,1.0,0.509569696969697
around 1000 houses in Block Groups are recently built,0.010025955486070747,0.8833333333333333,0.0186,0.0,1.0,0.7769846686690097,0.7769846686690097,0.8833333333333333,0.0,0.0,1.0,0.4862965417718871
close to 2000-3000 houses in Block Groups are recently built,0.0,0.8833333333333333,0.0186,0.0,1.0,0.65,0.65,0.8833333333333333,0.0,0.0,1.0,0.46229696969696976
approximately 5000 houses in Block Groups are recently built,0.0,0.8833333333333333,0.0186,0.0,1.0,0.4052924497840259,0.4052924497840259,0.8833333333333333,0.0,0.0,1.0,0.41780468783951985
nearly 6000 houses in Block Groups are recently built,0.0,0.8833333333333333,0.0186,0.0,1.0,0.25661556223003246,0.25661556223003246,0.8833333333333333,0.0,0.0,1.0,0.3907725264660665
above 7500 houses in Block Groups are recently built,0.0,0.8833333333333333,0.0186,0.0,1.0,0.6,0.6,0.8833333333333333,0.0,0.0,1.0,0.4532060606060606
