Summary,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,T
few Block Groups have huge population,0.9994819047619048,0.6206504121115978,2.0E-4,0.0,1.0,0.965,0.965,0.6206504121115978,0.0,0.0,1.0,0.5609984299077364
hundreds Block Groups have huge population,0.0,0.6206504121115978,2.0E-4,0.0,1.0,0.91,0.91,0.6206504121115978,0.0,0.0,1.0,0.46013643856574504
around 1000 Block Groups have huge population,0.0038737163970884356,0.6206504121115978,2.0E-4,0.0,1.0,0.7769846686690097,0.7769846686690097,0.6206504121115978,0.0,0.0,1.0,0.4363039889053003
close to 2000-3000 Block Groups have huge population,0.0,0.6206504121115978,2.0E-4,0.0,1.0,0.65,0.65,0.6206504121115978,0.0,0.0,1.0,0.4128637112930178
approximately 5000 Block Groups have huge population,0.0,0.6206504121115978,2.0E-4,0.0,1.0,0.4052924497840259,0.4052924497840259,0.6206504121115978,0.0,0.0,1.0,0.368371429435568
nearly 6000 Block Groups have huge population,0.0,0.6206504121115978,2.0E-4,0.0,1.0,0.25661556223003246,0.25661556223003246,0.6206504121115978,0.0,0.0,1.0,0.34133926806211456
above 7500 Block Groups have huge population,0.0,0.6206504121115978,2.0E-4,0.0,1.0,0.6,0.6,0.6206504121115978,0.0,0.0,1.0,0.40377280220210865
